run_key,domain,run_id,asset_count,asset_ids,path,run_kind,descriptor_path,recipe_path,result_state,qa_state,selection_state,selection_authority,inputs_state,outputs_state,provenance_state,legacy,notes
sprites:sprite/families/playable-characters/6013-halfling-female-cleric/helm01-wqsj6/runs/xbr2x-x2,sprites,halfling-female-cleric-helm01-wqsj6-xbr2x,1,sprites:family:0x6013:helmet:item-animation-code:J6:WQSJ6,sprite/families/playable-characters/6013-halfling-female-cleric/helm01-wqsj6/runs/xbr2x-x2,sprite-build,sprite/families/playable-characters/6013-halfling-female-cleric/helm01-wqsj6/runs/xbr2x-x2/build/build-manifest.json,sprite/families/playable-characters/6013-halfling-female-cleric/helm01-wqsj6/source/manifest.json,built-pending-ingame-qa,pending,historical,,verified,present,verified,no,
sprites:sprite/families/playable-characters/6013-halfling-female-cleric/helm02-wqsj3/runs/xbr2x-x2,sprites,halfling-female-cleric-helm02-wqsj3-xbr2x,1,sprites:family:0x6013:helmet:item-animation-code:J3:WQSJ3,sprite/families/playable-characters/6013-halfling-female-cleric/helm02-wqsj3/runs/xbr2x-x2,sprite-build,sprite/families/playable-characters/6013-halfling-female-cleric/helm02-wqsj3/runs/xbr2x-x2/build/build-manifest.json,sprite/families/playable-characters/6013-halfling-female-cleric/helm02-wqsj3/source/manifest.json,built-pending-ingame-qa,pending,historical,,verified,present,verified,no,
sprites:sprite/families/playable-characters/6013-halfling-female-cleric/helm03-wqsj8/runs/xbr2x-x2,sprites,halfling-female-cleric-helm03-wqsj8-xbr2x,1,sprites:family:0x6013:helmet:item-animation-code:J8:WQSJ8,sprite/families/playable-characters/6013-halfling-female-cleric/helm03-wqsj8/runs/xbr2x-x2,sprite-build,sprite/families/playable-characters/6013-halfling-female-cleric/helm03-wqsj8/runs/xbr2x-x2/build/build-manifest.json,sprite/families/playable-characters/6013-halfling-female-cleric/helm03-wqsj8/source/manifest.json,built-pending-ingame-qa,pending,historical,,verified,present,verified,no,
sprites:sprite/families/playable-characters/6013-halfling-female-cleric/helm05-wqsja/runs/xbr2x-x2,sprites,halfling-female-cleric-helm05-wqsja-xbr2x,1,sprites:family:0x6013:helmet:item-animation-code:JA:WQSJA,sprite/families/playable-characters/6013-halfling-female-cleric/helm05-wqsja/runs/xbr2x-x2,sprite-build,sprite/families/playable-characters/6013-halfling-female-cleric/helm05-wqsja/runs/xbr2x-x2/build/build-manifest.json,sprite/families/playable-characters/6013-halfling-female-cleric/helm05-wqsja/source/manifest.json,built-pending-ingame-qa,pending,historical,,verified,present,verified,no,
sprites:sprite/families/playable-characters/6013-halfling-female-cleric/helm07-wqsj7/runs/xbr2x-x2,sprites,halfling-female-cleric-helm07-wqsj7-xbr2x,1,sprites:family:0x6013:helmet:item-animation-code:J7:WQSJ7,sprite/families/playable-characters/6013-halfling-female-cleric/helm07-wqsj7/runs/xbr2x-x2,sprite-build,sprite/families/playable-characters/6013-halfling-female-cleric/helm07-wqsj7/runs/xbr2x-x2/build/build-manifest.json,sprite/families/playable-characters/6013-halfling-female-cleric/helm07-wqsj7/source/manifest.json,built-pending-ingame-qa,pending,historical,,verified,present,verified,no,
sprites:sprite/families/playable-characters/6013-halfling-female-cleric/helm12-wqsjc/runs/xbr2x-x2,sprites,halfling-female-cleric-helm12-wqsjc-xbr2x,1,sprites:family:0x6013:helmet:item-animation-code:JC:WQSJC,sprite/families/playable-characters/6013-halfling-female-cleric/helm12-wqsjc/runs/xbr2x-x2,sprite-build,sprite/families/playable-characters/6013-halfling-female-cleric/helm12-wqsjc/runs/xbr2x-x2/build/build-manifest.json,sprite/families/playable-characters/6013-halfling-female-cleric/helm12-wqsjc/source/manifest.json,built-pending-ingame-qa,pending,historical,,verified,present,verified,no,
sprites:sprite/families/playable-characters/6013-halfling-female-cleric/helm13-wqsj5/runs/xbr2x-x2,sprites,halfling-female-cleric-helm13-wqsj5-xbr2x,1,sprites:family:0x6013:helmet:item-animation-code:J5:WQSJ5,sprite/families/playable-characters/6013-halfling-female-cleric/helm13-wqsj5/runs/xbr2x-x2,sprite-build,sprite/families/playable-characters/6013-halfling-female-cleric/helm13-wqsj5/runs/xbr2x-x2/build/build-manifest.json,sprite/families/playable-characters/6013-halfling-female-cleric/helm13-wqsj5/source/manifest.json,built-pending-ingame-qa,pending,historical,,verified,present,verified,no,
sprites:sprite/families/playable-characters/6013-halfling-female-cleric/helm15-wqsj0/runs/xbr2x-x2,sprites,halfling-female-cleric-helm15-wqsj0-xbr2x,1,sprites:family:0x6013:helmet:item-animation-code:J0:WQSJ0,sprite/families/playable-characters/6013-halfling-female-cleric/helm15-wqsj0/runs/xbr2x-x2,sprite-build,sprite/families/playable-characters/6013-halfling-female-cleric/helm15-wqsj0/runs/xbr2x-x2/build/build-manifest.json,sprite/families/playable-characters/6013-halfling-female-cleric/helm15-wqsj0/source/manifest.json,built-pending-ingame-qa,pending,historical,,verified,present,verified,no,
sprites:sprite/families/playable-characters/6013-halfling-female-cleric/helm16-wqsj4/runs/xbr2x-x2,sprites,halfling-female-cleric-helm16-wqsj4-xbr2x,1,sprites:family:0x6013:helmet:item-animation-code:J4:WQSJ4,sprite/families/playable-characters/6013-halfling-female-cleric/helm16-wqsj4/runs/xbr2x-x2,sprite-build,sprite/families/playable-characters/6013-halfling-female-cleric/helm16-wqsj4/runs/xbr2x-x2/build/build-manifest.json,sprite/families/playable-characters/6013-halfling-female-cleric/helm16-wqsj4/source/manifest.json,built-pending-ingame-qa,pending,historical,,verified,present,verified,no,
sprites:sprite/families/playable-characters/6013-halfling-female-cleric/helm21-wqsj2/runs/xbr2x-x2,sprites,halfling-female-cleric-helm21-wqsj2-xbr2x,1,sprites:family:0x6013:helmet:item-animation-code:J2:WQSJ2,sprite/families/playable-characters/6013-halfling-female-cleric/helm21-wqsj2/runs/xbr2x-x2,sprite-build,sprite/families/playable-characters/6013-halfling-female-cleric/helm21-wqsj2/runs/xbr2x-x2/build/build-manifest.json,sprite/families/playable-characters/6013-halfling-female-cleric/helm21-wqsj2/source/manifest.json,built-pending-ingame-qa,pending,historical,,verified,present,verified,no,
sprites:sprite/families/playable-characters/6013-halfling-female-cleric/ihelm10-wqsh5/runs/xbr2x-x2,sprites,halfling-female-cleric-ihelm10-wqsh5-xbr2x,1,sprites:family:0x6013:helmet:item-animation-code:H5:WQSH5,sprite/families/playable-characters/6013-halfling-female-cleric/ihelm10-wqsh5/runs/xbr2x-x2,sprite-build,sprite/families/playable-characters/6013-halfling-female-cleric/ihelm10-wqsh5/runs/xbr2x-x2/build/build-manifest.json,sprite/families/playable-characters/6013-halfling-female-cleric/ihelm10-wqsh5/source/manifest.json,built-pending-ingame-qa,pending,historical,,verified,present,verified,no,
sprites:sprite/families/playable-characters/6013-halfling-female-cleric/ishld03-wqsd3/runs/xbr2x-x2,sprites,halfling-female-cleric-ishld03-wqsd3-xbr2x,1,sprites:family:0x6013:shield:item-animation-code:D3:WQSD3,sprite/families/playable-characters/6013-halfling-female-cleric/ishld03-wqsd3/runs/xbr2x-x2,sprite-build,sprite/families/playable-characters/6013-halfling-female-cleric/ishld03-wqsd3/runs/xbr2x-x2/build/build-manifest.json,sprite/families/playable-characters/6013-halfling-female-cleric/ishld03-wqsd3/source/manifest.json,built-pending-ingame-qa,pending,historical,,verified,present,verified,no,
sprites:sprite/families/playable-characters/6013-halfling-female-cleric/misc5t-wqsq3/runs/xbr2x-x2,sprites,halfling-female-cleric-misc5t-wqsq3-xbr2x,1,sprites:family:0x6013:weapon:item-animation-code:Q3:WQSQ3,sprite/families/playable-characters/6013-halfling-female-cleric/misc5t-wqsq3/runs/xbr2x-x2,sprite-build,sprite/families/playable-characters/6013-halfling-female-cleric/misc5t-wqsq3/runs/xbr2x-x2/build/build-manifest.json,sprite/families/playable-characters/6013-halfling-female-cleric/misc5t-wqsq3/source/manifest.json,built-pending-ingame-qa,pending,historical,,verified,present,verified,no,
sprites:sprite/families/playable-characters/6013-halfling-female-cleric/misc9p-wqsh1/runs/xbr2x-x2,sprites,halfling-female-cleric-misc9p-wqsh1-xbr2x,1,sprites:family:0x6013:helmet:item-animation-code:H1:WQSH1,sprite/families/playable-characters/6013-halfling-female-cleric/misc9p-wqsh1/runs/xbr2x-x2,sprite-build,sprite/families/playable-characters/6013-halfling-female-cleric/misc9p-wqsh1/runs/xbr2x-x2/build/build-manifest.json,sprite/families/playable-characters/6013-halfling-female-cleric/misc9p-wqsh1/source/manifest.json,built-pending-ingame-qa,pending,historical,,verified,present,verified,no,
sprites:sprite/families/playable-characters/6013-halfling-female-cleric/misc9q-wqss3/runs/xbr2x-x2,sprites,halfling-female-cleric-misc9q-wqss3-xbr2x,1,sprites:family:0x6013:weapon:item-animation-code:S3:WQSS3,sprite/families/playable-characters/6013-halfling-female-cleric/misc9q-wqss3/runs/xbr2x-x2,sprite-build,sprite/families/playable-characters/6013-halfling-female-cleric/misc9q-wqss3/runs/xbr2x-x2/build/build-manifest.json,sprite/families/playable-characters/6013-halfling-female-cleric/misc9q-wqss3/source/manifest.json,built-pending-ingame-qa,pending,historical,,verified,present,verified,no,
sprites:sprite/families/playable-characters/6013-halfling-female-cleric/npsw06-wqsf2/runs/xbr2x-x2,sprites,halfling-female-cleric-npsw06-wqsf2-xbr2x,1,sprites:family:0x6013:weapon:item-animation-code:F2:WQSF2,sprite/families/playable-characters/6013-halfling-female-cleric/npsw06-wqsf2/runs/xbr2x-x2,sprite-build,sprite/families/playable-characters/6013-halfling-female-cleric/npsw06-wqsf2/runs/xbr2x-x2/build/build-manifest.json,sprite/families/playable-characters/6013-halfling-female-cleric/npsw06-wqsf2/source/manifest.json,built-pending-ingame-qa,pending,historical,,verified,present,verified,no,
sprites:sprite/families/playable-characters/6013-halfling-female-cleric/ohnslng1-wqssl/runs/xbr2x-x2,sprites,halfling-female-cleric-ohnslng1-wqssl-xbr2x,1,sprites:family:0x6013:weapon:item-animation-code:SL:WQSSL,sprite/families/playable-characters/6013-halfling-female-cleric/ohnslng1-wqssl/runs/xbr2x-x2,sprite-build,sprite/families/playable-characters/6013-halfling-female-cleric/ohnslng1-wqssl/runs/xbr2x-x2/build/build-manifest.json,sprite/families/playable-characters/6013-halfling-female-cleric/ohnslng1-wqssl/source/manifest.json,built-pending-ingame-qa,pending,historical,,verified,present,verified,no,
sprites:sprite/families/playable-characters/6013-halfling-female-cleric/ohshld50-wqsc4/runs/xbr2x-x2,sprites,halfling-female-cleric-ohshld50-wqsc4-xbr2x,1,sprites:family:0x6013:shield:item-animation-code:C4:WQSC4,sprite/families/playable-characters/6013-halfling-female-cleric/ohshld50-wqsc4/runs/xbr2x-x2,sprite-build,sprite/families/playable-characters/6013-halfling-female-cleric/ohshld50-wqsc4/runs/xbr2x-x2/build/build-manifest.json,sprite/families/playable-characters/6013-halfling-female-cleric/ohshld50-wqsc4/source/manifest.json,built-pending-ingame-qa,pending,historical,,verified,present,verified,no,
sprites:sprite/families/playable-characters/6013-halfling-female-cleric/shld01-wqsc0/runs/xbr2x-x2,sprites,halfling-female-cleric-shld01-wqsc0-xbr2x,1,sprites:family:0x6013:shield:item-animation-code:C0:WQSC0,sprite/families/playable-characters/6013-halfling-female-cleric/shld01-wqsc0/runs/xbr2x-x2,sprite-build,sprite/families/playable-characters/6013-halfling-female-cleric/shld01-wqsc0/runs/xbr2x-x2/build/build-manifest.json,sprite/families/playable-characters/6013-halfling-female-cleric/shld01-wqsc0/source/manifest.json,built-pending-ingame-qa,pending,historical,,verified,present,verified,no,
sprites:sprite/families/playable-characters/6013-halfling-female-cleric/shld03-wqsc1/runs/xbr2x-x2,sprites,halfling-female-cleric-shld03-wqsc1-xbr2x,1,sprites:family:0x6013:shield:item-animation-code:C1:WQSC1,sprite/families/playable-characters/6013-halfling-female-cleric/shld03-wqsc1/runs/xbr2x-x2,sprite-build,sprite/families/playable-characters/6013-halfling-female-cleric/shld03-wqsc1/runs/xbr2x-x2/build/build-manifest.json,sprite/families/playable-characters/6013-halfling-female-cleric/shld03-wqsc1/source/manifest.json,built-pending-ingame-qa,pending,historical,,verified,present,verified,no,
sprites:sprite/families/playable-characters/6013-halfling-female-cleric/shld05-wqsc2/runs/xbr2x-x2,sprites,halfling-female-cleric-shld05-wqsc2-xbr2x,1,sprites:family:0x6013:shield:item-animation-code:C2:WQSC2,sprite/families/playable-characters/6013-halfling-female-cleric/shld05-wqsc2/runs/xbr2x-x2,sprite-build,sprite/families/playable-characters/6013-halfling-female-cleric/shld05-wqsc2/runs/xbr2x-x2/build/build-manifest.json,sprite/families/playable-characters/6013-halfling-female-cleric/shld05-wqsc2/source/manifest.json,built-pending-ingame-qa,pending,historical,,verified,present,verified,no,
sprites:sprite/families/playable-characters/6013-halfling-female-cleric/shld05a-wqsd4/runs/xbr2x-x2,sprites,halfling-female-cleric-shld05a-wqsd4-xbr2x,1,sprites:family:0x6013:shield:item-animation-code:D4:WQSD4,sprite/families/playable-characters/6013-halfling-female-cleric/shld05a-wqsd4/runs/xbr2x-x2,sprite-build,sprite/families/playable-characters/6013-halfling-female-cleric/shld05a-wqsd4/runs/xbr2x-x2/build/build-manifest.json,sprite/families/playable-characters/6013-halfling-female-cleric/shld05a-wqsd4/source/manifest.json,built-pending-ingame-qa,pending,historical,,verified,present,verified,no,
sprites:sprite/families/playable-characters/6013-halfling-female-cleric/shld07-wqsc6/runs/xbr2x-x2,sprites,halfling-female-cleric-shld07-wqsc6-xbr2x,1,sprites:family:0x6013:shield:item-animation-code:C6:WQSC6,sprite/families/playable-characters/6013-halfling-female-cleric/shld07-wqsc6/runs/xbr2x-x2,sprite-build,sprite/families/playable-characters/6013-halfling-female-cleric/shld07-wqsc6/runs/xbr2x-x2/build/build-manifest.json,sprite/families/playable-characters/6013-halfling-female-cleric/shld07-wqsc6/source/manifest.json,built-pending-ingame-qa,pending,historical,,verified,present,verified,no,
sprites:sprite/families/playable-characters/6013-halfling-female-cleric/shld26-wqsc5/runs/xbr2x-x2,sprites,halfling-female-cleric-shld26-wqsc5-xbr2x,1,sprites:family:0x6013:shield:item-animation-code:C5:WQSC5,sprite/families/playable-characters/6013-halfling-female-cleric/shld26-wqsc5/runs/xbr2x-x2,sprite-build,sprite/families/playable-characters/6013-halfling-female-cleric/shld26-wqsc5/runs/xbr2x-x2/build/build-manifest.json,sprite/families/playable-characters/6013-halfling-female-cleric/shld26-wqsc5/source/manifest.json,built-pending-ingame-qa,pending,historical,,verified,present,verified,no,
sprites:sprite/families/playable-characters/6013-halfling-female-cleric/staf02-wqsq2/runs/xbr2x-x2,sprites,halfling-female-cleric-staf02-wqsq2-xbr2x,1,sprites:family:0x6013:weapon:item-animation-code:Q2:WQSQ2,sprite/families/playable-characters/6013-halfling-female-cleric/staf02-wqsq2/runs/xbr2x-x2,sprite-build,sprite/families/playable-characters/6013-halfling-female-cleric/staf02-wqsq2/runs/xbr2x-x2/build/build-manifest.json,sprite/families/playable-characters/6013-halfling-female-cleric/staf02-wqsq2/source/manifest.json,built-pending-ingame-qa,pending,historical,,verified,present,verified,no,
sprites:sprite/families/playable-characters/6013-halfling-female-cleric/staf09-wqsq4/runs/xbr2x-x2,sprites,halfling-female-cleric-staf09-wqsq4-xbr2x,1,sprites:family:0x6013:weapon:item-animation-code:Q4:WQSQ4,sprite/families/playable-characters/6013-halfling-female-cleric/staf09-wqsq4/runs/xbr2x-x2,sprite-build,sprite/families/playable-characters/6013-halfling-female-cleric/staf09-wqsq4/runs/xbr2x-x2/build/build-manifest.json,sprite/families/playable-characters/6013-halfling-female-cleric/staf09-wqsq4/source/manifest.json,built-pending-ingame-qa,pending,historical,,verified,present,verified,no,
sprites:sprite/families/playable-characters/6013-halfling-female-cleric/staf11-wqsgs/runs/xbr2x-x2,sprites,halfling-female-cleric-staf11-wqsgs-xbr2x,1,sprites:family:0x6013:weapon:item-animation-code:GS:WQSGS,sprite/families/playable-characters/6013-halfling-female-cleric/staf11-wqsgs/runs/xbr2x-x2,sprite-build,sprite/families/playable-characters/6013-halfling-female-cleric/staf11-wqsgs/runs/xbr2x-x2/build/build-manifest.json,sprite/families/playable-characters/6013-halfling-female-cleric/staf11-wqsgs/source/manifest.json,built-pending-ingame-qa,pending,historical,,verified,present,verified,no,
sprites:sprite/families/playable-characters/6013-halfling-female-cleric/sw1h01-wqss0/runs/xbr2x-x2,sprites,halfling-female-cleric-sw1h01-wqss0-xbr2x,1,sprites:family:0x6013:weapon:item-animation-code:S0:WQSS0,sprite/families/playable-characters/6013-halfling-female-cleric/sw1h01-wqss0/runs/xbr2x-x2,sprite-build,sprite/families/playable-characters/6013-halfling-female-cleric/sw1h01-wqss0/runs/xbr2x-x2/build/build-manifest.json,sprite/families/playable-characters/6013-halfling-female-cleric/sw1h01-wqss0/source/manifest.json,built-pending-ingame-qa,pending,historical,,verified,present,verified,no,
sprites:sprite/families/playable-characters/6013-halfling-female-cleric/wings01-wqszw/runs/xbr2x-x2,sprites,halfling-female-cleric-wings01-wqszw-xbr2x,1,sprites:family:0x6013:helmet:item-animation-code:ZW:WQSZW,sprite/families/playable-characters/6013-halfling-female-cleric/wings01-wqszw/runs/xbr2x-x2,sprite-build,sprite/families/playable-characters/6013-halfling-female-cleric/wings01-wqszw/runs/xbr2x-x2/build/build-manifest.json,sprite/families/playable-characters/6013-halfling-female-cleric/wings01-wqszw/source/manifest.json,built-pending-ingame-qa,pending,historical,,verified,present,verified,no,
sprites:sprite/families/playable-characters/6014-gnome-female-cleric/aegis-wqswh/runs/xbr2x-x2,sprites,gnome-female-cleric-aegis-wqswh-xbr2x,1,sprites:family:0x6014:weapon:item-animation-code:WH:WQSWH,sprite/families/playable-characters/6014-gnome-female-cleric/aegis-wqswh/runs/xbr2x-x2,sprite-build,sprite/families/playable-characters/6014-gnome-female-cleric/aegis-wqswh/runs/xbr2x-x2/build/build-manifest.json,sprite/families/playable-characters/6014-gnome-female-cleric/aegis-wqswh/source/manifest.json,built-pending-ingame-qa,pending,historical,,verified,present,verified,no,
sprites:sprite/families/playable-characters/6014-gnome-female-cleric/arropheo-wqsbw/runs/xbr2x-x2,sprites,gnome-female-cleric-arropheo-wqsbw-xbr2x,1,sprites:family:0x6014:weapon:item-animation-code:BW:WQSBW,sprite/families/playable-characters/6014-gnome-female-cleric/arropheo-wqsbw/runs/xbr2x-x2,sprite-build,sprite/families/playable-characters/6014-gnome-female-cleric/arropheo-wqsbw/runs/xbr2x-x2/build/build-manifest.json,sprite/families/playable-characters/6014-gnome-female-cleric/arropheo-wqsbw/source/manifest.json,built-pending-ingame-qa,pending,historical,,verified,present,verified,no,
sprites:sprite/families/playable-characters/6014-gnome-female-cleric/ax1h01-wqsax/runs/xbr2x-x2,sprites,gnome-female-cleric-ax1h01-wqsax-xbr2x,1,sprites:family:0x6014:weapon:item-animation-code:AX:WQSAX,sprite/families/playable-characters/6014-gnome-female-cleric/ax1h01-wqsax/runs/xbr2x-x2,sprite-build,sprite/families/playable-characters/6014-gnome-female-cleric/ax1h01-wqsax/runs/xbr2x-x2/build/build-manifest.json,sprite/families/playable-characters/6014-gnome-female-cleric/ax1h01-wqsax/source/manifest.json,built-pending-ingame-qa,pending,historical,,verified,present,verified,no,
sprites:sprite/families/playable-characters/6014-gnome-female-cleric/barlfl-wqsfl/runs/xbr2x-x2,sprites,gnome-female-cleric-barlfl-wqsfl-xbr2x,1,sprites:family:0x6014:weapon:item-animation-code:FL:WQSFL,sprite/families/playable-characters/6014-gnome-female-cleric/barlfl-wqsfl/runs/xbr2x-x2,sprite-build,sprite/families/playable-characters/6014-gnome-female-cleric/barlfl-wqsfl/runs/xbr2x-x2/build/build-manifest.json,sprite/families/playable-characters/6014-gnome-female-cleric/barlfl-wqsfl/source/manifest.json,built-pending-ingame-qa,pending,historical,,verified,present,verified,no,
sprites:sprite/families/playable-characters/6014-gnome-female-cleric/bdhelm09-wqsh0/runs/xbr2x-x2,sprites,gnome-female-cleric-bdhelm09-wqsh0-xbr2x,1,sprites:family:0x6014:helmet:item-animation-code:H0:WQSH0,sprite/families/playable-characters/6014-gnome-female-cleric/bdhelm09-wqsh0/runs/xbr2x-x2,sprite-build,sprite/families/playable-characters/6014-gnome-female-cleric/bdhelm09-wqsh0/runs/xbr2x-x2/build/build-manifest.json,sprite/families/playable-characters/6014-gnome-female-cleric/bdhelm09-wqsh0/source/manifest.json,built-pending-ingame-qa,pending,historical,,verified,present,verified,no,
sprites:sprite/families/playable-characters/6014-gnome-female-cleric/bdhelm16-wqsjb/runs/xbr2x-x2,sprites,gnome-female-cleric-bdhelm16-wqsjb-xbr2x,1,sprites:family:0x6014:helmet:item-animation-code:JB:WQSJB,sprite/families/playable-characters/6014-gnome-female-cleric/bdhelm16-wqsjb/runs/xbr2x-x2,sprite-build,sprite/families/playable-characters/6014-gnome-female-cleric/bdhelm16-wqsjb/runs/xbr2x-x2/build/build-manifest.json,sprite/families/playable-characters/6014-gnome-female-cleric/bdhelm16-wqsjb/source/manifest.json,built-pending-ingame-qa,pending,historical,,verified,present,verified,no,
sprites:sprite/families/playable-characters/6014-gnome-female-cleric/bdsw1h06-wqss1/runs/xbr2x-x2,sprites,gnome-female-cleric-bdsw1h06-wqss1-xbr2x,1,sprites:family:0x6014:weapon:item-animation-code:S1:WQSS1,sprite/families/playable-characters/6014-gnome-female-cleric/bdsw1h06-wqss1/runs/xbr2x-x2,sprite-build,sprite/families/playable-characters/6014-gnome-female-cleric/bdsw1h06-wqss1/runs/xbr2x-x2/build/build-manifest.json,sprite/families/playable-characters/6014-gnome-female-cleric/bdsw1h06-wqss1/source/manifest.json,built-pending-ingame-qa,pending,historical,,verified,present,verified,no,
sprites:sprite/families/playable-characters/6014-gnome-female-cleric/bdsw2h01-wqss2/runs/xbr2x-x2,sprites,gnome-female-cleric-bdsw2h01-wqss2-xbr2x,1,sprites:family:0x6014:weapon:item-animation-code:S2:WQSS2,sprite/families/playable-characters/6014-gnome-female-cleric/bdsw2h01-wqss2/runs/xbr2x-x2,sprite-build,sprite/families/playable-characters/6014-gnome-female-cleric/bdsw2h01-wqss2/runs/xbr2x-x2/build/build-manifest.json,sprite/families/playable-characters/6014-gnome-female-cleric/bdsw2h01-wqss2/source/manifest.json,built-pending-ingame-qa,pending,historical,,verified,present,verified,no,
sprites:sprite/families/playable-characters/6014-gnome-female-cleric/bearspir-wqsh6/runs/xbr2x-x2,sprites,gnome-female-cleric-bearspir-wqsh6-xbr2x,1,sprites:family:0x6014:weapon:item-animation-code:H6:WQSH6,sprite/families/playable-characters/6014-gnome-female-cleric/bearspir-wqsh6/runs/xbr2x-x2,sprite-build,sprite/families/playable-characters/6014-gnome-female-cleric/bearspir-wqsh6/runs/xbr2x-x2/build/build-manifest.json,sprite/families/playable-characters/6014-gnome-female-cleric/bearspir-wqsh6/source/manifest.json,built-pending-ingame-qa,pending,historical,,verified,present,verified,no,
sprites:sprite/families/playable-characters/6014-gnome-female-cleric/blun01-wqscl/runs/xbr2x-x2,sprites,gnome-female-cleric-blun01-wqscl-xbr2x,1,sprites:family:0x6014:weapon:item-animation-code:CL:WQSCL,sprite/families/playable-characters/6014-gnome-female-cleric/blun01-wqscl/runs/xbr2x-x2,sprite-build,sprite/families/playable-characters/6014-gnome-female-cleric/blun01-wqscl/runs/xbr2x-x2/build/build-manifest.json,sprite/families/playable-characters/6014-gnome-female-cleric/blun01-wqscl/source/manifest.json,built-pending-ingame-qa,pending,historical,,verified,present,verified,no,
sprites:sprite/families/playable-characters/6014-gnome-female-cleric/blun04-wqsmc/runs/xbr2x-x2,sprites,gnome-female-cleric-blun04-wqsmc-xbr2x,1,sprites:family:0x6014:weapon:item-animation-code:MC:WQSMC,sprite/families/playable-characters/6014-gnome-female-cleric/blun04-wqsmc/runs/xbr2x-x2,sprite-build,sprite/families/playable-characters/6014-gnome-female-cleric/blun04-wqsmc/runs/xbr2x-x2/build/build-manifest.json,sprite/families/playable-characters/6014-gnome-female-cleric/blun04-wqsmc/source/manifest.json,built-pending-ingame-qa,pending,historical,,verified,present,verified,no,
sprites:sprite/families/playable-characters/6014-gnome-female-cleric/blun06-wqsms/runs/xbr2x-x2,sprites,gnome-female-cleric-blun06-wqsms-xbr2x,1,sprites:family:0x6014:weapon:item-animation-code:MS:WQSMS,sprite/families/playable-characters/6014-gnome-female-cleric/blun06-wqsms/runs/xbr2x-x2,sprite-build,sprite/families/playable-characters/6014-gnome-female-cleric/blun06-wqsms/runs/xbr2x-x2/build/build-manifest.json,sprite/families/playable-characters/6014-gnome-female-cleric/blun06-wqsms/source/manifest.json,built-pending-ingame-qa,pending,historical,,verified,present,verified,no,
sprites:sprite/families/playable-characters/6014-gnome-female-cleric/blun12-wqsm2/runs/xbr2x-x2,sprites,gnome-female-cleric-blun12-wqsm2-xbr2x,1,sprites:family:0x6014:weapon:item-animation-code:M2:WQSM2,sprite/families/playable-characters/6014-gnome-female-cleric/blun12-wqsm2/runs/xbr2x-x2,sprite-build,sprite/families/playable-characters/6014-gnome-female-cleric/blun12-wqsm2/runs/xbr2x-x2/build/build-manifest.json,sprite/families/playable-characters/6014-gnome-female-cleric/blun12-wqsm2/source/manifest.json,built-pending-ingame-qa,pending,historical,,verified,present,verified,no,
sprites:sprite/families/playable-characters/6014-gnome-female-cleric/blun13-wqsf0/runs/xbr2x-x2,sprites,gnome-female-cleric-blun13-wqsf0-xbr2x,1,sprites:family:0x6014:weapon:item-animation-code:F0:WQSF0,sprite/families/playable-characters/6014-gnome-female-cleric/blun13-wqsf0/runs/xbr2x-x2,sprite-build,sprite/families/playable-characters/6014-gnome-female-cleric/blun13-wqsf0/runs/xbr2x-x2/build/build-manifest.json,sprite/families/playable-characters/6014-gnome-female-cleric/blun13-wqsf0/source/manifest.json,built-pending-ingame-qa,pending,historical,,verified,present,verified,no,
sprites:sprite/families/playable-characters/6014-gnome-female-cleric/blun14-wqsf3/runs/xbr2x-x2,sprites,gnome-female-cleric-blun14-wqsf3-xbr2x,1,sprites:family:0x6014:weapon:item-animation-code:F3:WQSF3,sprite/families/playable-characters/6014-gnome-female-cleric/blun14-wqsf3/runs/xbr2x-x2,sprite-build,sprite/families/playable-characters/6014-gnome-female-cleric/blun14-wqsf3/runs/xbr2x-x2/build/build-manifest.json,sprite/families/playable-characters/6014-gnome-female-cleric/blun14-wqsf3/source/manifest.json,built-pending-ingame-qa,pending,historical,,verified,present,verified,no,
sprites:sprite/families/playable-characters/6014-gnome-female-cleric/blun14d-wqsf1/runs/xbr2x-x2,sprites,gnome-female-cleric-blun14d-wqsf1-xbr2x,1,sprites:family:0x6014:weapon:item-animation-code:F1:WQSF1,sprite/families/playable-characters/6014-gnome-female-cleric/blun14d-wqsf1/runs/xbr2x-x2,sprite-build,sprite/families/playable-characters/6014-gnome-female-cleric/blun14d-wqsf1/runs/xbr2x-x2/build/build-manifest.json,sprite/families/playable-characters/6014-gnome-female-cleric/blun14d-wqsf1/source/manifest.json,built-pending-ingame-qa,pending,historical,,verified,present,verified,no,
sprites:sprite/families/playable-characters/6014-gnome-female-cleric/bow05-wqsbs/runs/xbr2x-x2,sprites,gnome-female-cleric-bow05-wqsbs-xbr2x,1,sprites:family:0x6014:weapon:item-animation-code:BS:WQSBS,sprite/families/playable-characters/6014-gnome-female-cleric/bow05-wqsbs/runs/xbr2x-x2,sprite-build,sprite/families/playable-characters/6014-gnome-female-cleric/bow05-wqsbs/runs/xbr2x-x2/build/build-manifest.json,sprite/families/playable-characters/6014-gnome-female-cleric/bow05-wqsbs/source/manifest.json,built-pending-ingame-qa,pending,historical,,verified,present,verified,no,
