bam_resref,source_sha256,canonical_sha256,source_bif,locator,source_file,canonical_file,source_manifest,extraction_state
CDFB2SS,6FEEF320E134D83FE4A76A26AE8EE44429D07FFD8A3C87406555DBCE685FF871,5392744130DDCEF7DFB9589D503F296E7BE99460249AA05A1674ED948F8E2FA2,data/GUIIcon.bif,0x0040017E,sprite/ressources/CDFB2SS/sources/6feef320e134d83fe4a76a26ae8ee44429d07ffd8a3c87406555dbce685ff871/source.bamc,sprite/ressources/CDFB2SS/sources/6feef320e134d83fe4a76a26ae8ee44429d07ffd8a3c87406555dbce685ff871/source.bam,sprite/ressources/CDFB2SS/sources/6feef320e134d83fe4a76a26ae8ee44429d07ffd8a3c87406555dbce685ff871/source.json,verified
CDFB2SX,C65DB0218C2EA4A1169A66E696301DE39ECB75C980B1EE597862CC262407AE3A,CEFDE1B76BE2C3B4873801FBDADADBB5F09124D22AC226544047D02581A8ECC1,data/GUIIcon.bif,0x0040017F,sprite/ressources/CDFB2SX/sources/c65db0218c2ea4a1169a66e696301de39ecb75c980b1ee597862cc262407ae3a/source.bamc,sprite/ressources/CDFB2SX/sources/c65db0218c2ea4a1169a66e696301de39ecb75c980b1ee597862cc262407ae3a/source.bam,sprite/ressources/CDFB2SX/sources/c65db0218c2ea4a1169a66e696301de39ecb75c980b1ee597862cc262407ae3a/source.json,verified
CDFB3A1,DB727C72CA63B92AC6AC8EFBEF3D731BE57DA3B58A915268A4932453FBCE3748,A7B057F48A7FEC45D264D892309C12959201B24B09212C3D1F5F94A87215EA74,data/GUIIcon.bif,0x00400180,sprite/ressources/CDFB3A1/sources/db727c72ca63b92ac6ac8efbef3d731be57da3b58a915268a4932453fbce3748/source.bamc,sprite/ressources/CDFB3A1/sources/db727c72ca63b92ac6ac8efbef3d731be57da3b58a915268a4932453fbce3748/source.bam,sprite/ressources/CDFB3A1/sources/db727c72ca63b92ac6ac8efbef3d731be57da3b58a915268a4932453fbce3748/source.json,verified
CDFB3A2,9E40D47B17E11C1EE4C5BAEBF40435F364EECAC18696B83619720C59565D8B5E,F059B508B88B54E78F5FBCBEF4BBE0D543FD727BC536EB1260B78DA2151E5B53,data/GUIIcon.bif,0x00400181,sprite/ressources/CDFB3A2/sources/9e40d47b17e11c1ee4c5baebf40435f364eecac18696b83619720c59565d8b5e/source.bamc,sprite/ressources/CDFB3A2/sources/9e40d47b17e11c1ee4c5baebf40435f364eecac18696b83619720c59565d8b5e/source.bam,sprite/ressources/CDFB3A2/sources/9e40d47b17e11c1ee4c5baebf40435f364eecac18696b83619720c59565d8b5e/source.json,verified
CDFB3A3,83C8FAA9540D9E00958E6425DBB17ACB70CE06F21D9288A5EDCED3DC0260F645,D9D268BB76C616577B2ABA2D5E372AAE27953C12306C4A19F1C7E33F719A0768,data/GUIIcon.bif,0x00400182,sprite/ressources/CDFB3A3/sources/83c8faa9540d9e00958e6425dbb17acb70ce06f21d9288a5edced3dc0260f645/source.bamc,sprite/ressources/CDFB3A3/sources/83c8faa9540d9e00958e6425dbb17acb70ce06f21d9288a5edced3dc0260f645/source.bam,sprite/ressources/CDFB3A3/sources/83c8faa9540d9e00958e6425dbb17acb70ce06f21d9288a5edced3dc0260f645/source.json,verified
CDFB3A4,96721F7AB536445CAFEB60CFC38D79D9CAC266398972D7207B33FB0B43D9F239,2B7CC9EFC79DC62888CF020579490D4BC120A9BF8DDE0CDB3C2474480CDD941F,data/GUIIcon.bif,0x00400183,sprite/ressources/CDFB3A4/sources/96721f7ab536445cafeb60cfc38d79d9cac266398972d7207b33fb0b43d9f239/source.bamc,sprite/ressources/CDFB3A4/sources/96721f7ab536445cafeb60cfc38d79d9cac266398972d7207b33fb0b43d9f239/source.bam,sprite/ressources/CDFB3A4/sources/96721f7ab536445cafeb60cfc38d79d9cac266398972d7207b33fb0b43d9f239/source.json,verified
CDFB3A5,EF4B9B0634C674935D8AA8C8B79F21F33A7FD3BB56A7607580C63084AE82E294,0BD7EDDDE1157BA5CCEBE7FAEBB066EE58B8F8CC510B66C979195BE12BADA6A9,data/GUIIcon.bif,0x00400184,sprite/ressources/CDFB3A5/sources/ef4b9b0634c674935d8aa8c8b79f21f33a7fd3bb56a7607580c63084ae82e294/source.bamc,sprite/ressources/CDFB3A5/sources/ef4b9b0634c674935d8aa8c8b79f21f33a7fd3bb56a7607580c63084ae82e294/source.bam,sprite/ressources/CDFB3A5/sources/ef4b9b0634c674935d8aa8c8b79f21f33a7fd3bb56a7607580c63084ae82e294/source.json,verified
CDFB3A6,4E9D2E42C08CC010E5A4E404FF5B525A980441749EB0A3C06A260E5779E39584,22FF14283D74A40BB6E0EF50214F86CE3AE2DE03CC914455A459A646721F74F0,data/GUIIcon.bif,0x00400185,sprite/ressources/CDFB3A6/sources/4e9d2e42c08cc010e5a4e404ff5b525a980441749eb0a3c06a260e5779e39584/source.bamc,sprite/ressources/CDFB3A6/sources/4e9d2e42c08cc010e5a4e404ff5b525a980441749eb0a3c06a260e5779e39584/source.bam,sprite/ressources/CDFB3A6/sources/4e9d2e42c08cc010e5a4e404ff5b525a980441749eb0a3c06a260e5779e39584/source.json,verified
CDFB3A7,C4AB0F4F589FDCA03EE36D516CF35508EDA753C75D476FF960C307A7F46438DA,BD61403BBFE0EF8C140B24B33754721BFE2EC3866084B4A158007E7C931AC482,data/GUIIcon.bif,0x00400186,sprite/ressources/CDFB3A7/sources/c4ab0f4f589fdca03ee36d516cf35508eda753c75d476ff960c307a7f46438da/source.bamc,sprite/ressources/CDFB3A7/sources/c4ab0f4f589fdca03ee36d516cf35508eda753c75d476ff960c307a7f46438da/source.bam,sprite/ressources/CDFB3A7/sources/c4ab0f4f589fdca03ee36d516cf35508eda753c75d476ff960c307a7f46438da/source.json,verified
CDFB3A8,089FE67786CD2641AC1E5B42738ECBF7E1C35F91EE8D5753FCF6A8785C7EEC95,00355525A680813E09317EC14F2A7DEE44BC61507178008B9AD26D6CA90D405B,data/GUIIcon.bif,0x00400187,sprite/ressources/CDFB3A8/sources/089fe67786cd2641ac1e5b42738ecbf7e1c35f91ee8d5753fcf6a8785c7eec95/source.bamc,sprite/ressources/CDFB3A8/sources/089fe67786cd2641ac1e5b42738ecbf7e1c35f91ee8d5753fcf6a8785c7eec95/source.bam,sprite/ressources/CDFB3A8/sources/089fe67786cd2641ac1e5b42738ecbf7e1c35f91ee8d5753fcf6a8785c7eec95/source.json,verified
CDFB3A9,07C750F2FBD5A180077D69663126CFD0F7B362095641497EA0C9D82F553A95B6,FCD262357FE9688986D8D122E5435B5AC1A2C2CE6F3EFAC8C46E4BC2CBB3DF94,data/GUIIcon.bif,0x00400188,sprite/ressources/CDFB3A9/sources/07c750f2fbd5a180077d69663126cfd0f7b362095641497ea0c9d82f553a95b6/source.bamc,sprite/ressources/CDFB3A9/sources/07c750f2fbd5a180077d69663126cfd0f7b362095641497ea0c9d82f553a95b6/source.bam,sprite/ressources/CDFB3A9/sources/07c750f2fbd5a180077d69663126cfd0f7b362095641497ea0c9d82f553a95b6/source.json,verified
CDFB3CA,40E10D8477EFC92B1C3C6E77449C2EAD32D5907F158D27BED72AA767BCCCF655,7946659A77F0B7AE37A8BBEC1E98547A865C87D1E40AA640B7E8082A6540C685,data/GUIIcon.bif,0x00400189,sprite/ressources/CDFB3CA/sources/40e10d8477efc92b1c3c6e77449c2ead32d5907f158d27bed72aa767bcccf655/source.bamc,sprite/ressources/CDFB3CA/sources/40e10d8477efc92b1c3c6e77449c2ead32d5907f158d27bed72aa767bcccf655/source.bam,sprite/ressources/CDFB3CA/sources/40e10d8477efc92b1c3c6e77449c2ead32d5907f158d27bed72aa767bcccf655/source.json,verified
CDFB3G1,C5820F92C0696EBEA2AD1E418C611CD94A696DAE6BEC577646C5F7565FBACCDE,B7743D04E1EF04C6E5E67FEDE17B3BC302E18718DBDA0100B837A1AE04CC56C5,data/GUIIcon.bif,0x0040018A,sprite/ressources/CDFB3G1/sources/c5820f92c0696ebea2ad1e418c611cd94a696dae6bec577646c5f7565fbaccde/source.bamc,sprite/ressources/CDFB3G1/sources/c5820f92c0696ebea2ad1e418c611cd94a696dae6bec577646c5f7565fbaccde/source.bam,sprite/ressources/CDFB3G1/sources/c5820f92c0696ebea2ad1e418c611cd94a696dae6bec577646c5f7565fbaccde/source.json,verified
CDFB3G11,CB379870162B2D641BA5D42849A180CC3F021CD1A76218AEDC6684D84C48E600,EC9A9530A7106505FD326CA962D28C0602A1BC97137C56100143D1BE89549447,data/GUIIcon.bif,0x0040018B,sprite/ressources/CDFB3G11/sources/cb379870162b2d641ba5d42849a180cc3f021cd1a76218aedc6684d84c48e600/source.bamc,sprite/ressources/CDFB3G11/sources/cb379870162b2d641ba5d42849a180cc3f021cd1a76218aedc6684d84c48e600/source.bam,sprite/ressources/CDFB3G11/sources/cb379870162b2d641ba5d42849a180cc3f021cd1a76218aedc6684d84c48e600/source.json,verified
CDFB3G12,02D7E444018778BE082F34118325F52AD7CAD230FE691BB709958FE8AA22396D,D871289871F918064FFE6E7A916C04E3499A4613B65BD6460B30290B04C3B180,data/GUIIcon.bif,0x0040018C,sprite/ressources/CDFB3G12/sources/02d7e444018778be082f34118325f52ad7cad230fe691bb709958fe8aa22396d/source.bamc,sprite/ressources/CDFB3G12/sources/02d7e444018778be082f34118325f52ad7cad230fe691bb709958fe8aa22396d/source.bam,sprite/ressources/CDFB3G12/sources/02d7e444018778be082f34118325f52ad7cad230fe691bb709958fe8aa22396d/source.json,verified
CDFB3G13,A85DE3DA06EBC9D6FF729C508ED3B4E31AC47053EB234A8E44F2A0AB43B39F17,6A6572BB829FA563B7F803E4EA37DB548C352F9F190EECD9F4518C3D9A931992,data/GUIIcon.bif,0x0040018D,sprite/ressources/CDFB3G13/sources/a85de3da06ebc9d6ff729c508ed3b4e31ac47053eb234a8e44f2a0ab43b39f17/source.bamc,sprite/ressources/CDFB3G13/sources/a85de3da06ebc9d6ff729c508ed3b4e31ac47053eb234a8e44f2a0ab43b39f17/source.bam,sprite/ressources/CDFB3G13/sources/a85de3da06ebc9d6ff729c508ed3b4e31ac47053eb234a8e44f2a0ab43b39f17/source.json,verified
CDFB3G14,EAF35E3BF9FD6BF3F81DEFEEDE7B159A387BD5EBF5F1682307BE3ADD979AAE63,1622EE1E3F48BFA6D77B66634962903D2C67ACB37B4BB79BF0ED2702A0D88CA3,data/GUIIcon.bif,0x0040018E,sprite/ressources/CDFB3G14/sources/eaf35e3bf9fd6bf3f81defeede7b159a387bd5ebf5f1682307be3add979aae63/source.bamc,sprite/ressources/CDFB3G14/sources/eaf35e3bf9fd6bf3f81defeede7b159a387bd5ebf5f1682307be3add979aae63/source.bam,sprite/ressources/CDFB3G14/sources/eaf35e3bf9fd6bf3f81defeede7b159a387bd5ebf5f1682307be3add979aae63/source.json,verified
CDFB3G15,7FADB5004B6A439D92F251F3B24878CD0C1F094B59F5505721A558E3FBDC2F01,55111A6630C9280F3139D5001FEB6892F35B5E386004E93FC1744190B4200619,data/GUIIcon.bif,0x0040018F,sprite/ressources/CDFB3G15/sources/7fadb5004b6a439d92f251f3b24878cd0c1f094b59f5505721a558e3fbdc2f01/source.bamc,sprite/ressources/CDFB3G15/sources/7fadb5004b6a439d92f251f3b24878cd0c1f094b59f5505721a558e3fbdc2f01/source.bam,sprite/ressources/CDFB3G15/sources/7fadb5004b6a439d92f251f3b24878cd0c1f094b59f5505721a558e3fbdc2f01/source.json,verified
CDFB3G16,103C05074CE639D66BE3EA6C1E7B472E45C44F26BF62ED2C097DF4B8C3E7DF72,22DE26294764F2205D1AFC65DE7B1A63CAC8650D72146CA60167E21EB38A9BF2,data/GUIIcon.bif,0x00400190,sprite/ressources/CDFB3G16/sources/103c05074ce639d66be3ea6c1e7b472e45c44f26bf62ed2c097df4b8c3e7df72/source.bamc,sprite/ressources/CDFB3G16/sources/103c05074ce639d66be3ea6c1e7b472e45c44f26bf62ed2c097df4b8c3e7df72/source.bam,sprite/ressources/CDFB3G16/sources/103c05074ce639d66be3ea6c1e7b472e45c44f26bf62ed2c097df4b8c3e7df72/source.json,verified
CDFB3G17,00F04FCDCFCC0D87F7C108E1CA97A20975D14589558B0E82F97DE5ED01B93D25,96B4A5BEDC5BA8A03F880E977E67748BEE682AE7663EA5AB1B5763F7972BB0F0,data/GUIIcon.bif,0x00400191,sprite/ressources/CDFB3G17/sources/00f04fcdcfcc0d87f7c108e1ca97a20975d14589558b0e82f97de5ed01b93d25/source.bamc,sprite/ressources/CDFB3G17/sources/00f04fcdcfcc0d87f7c108e1ca97a20975d14589558b0e82f97de5ed01b93d25/source.bam,sprite/ressources/CDFB3G17/sources/00f04fcdcfcc0d87f7c108e1ca97a20975d14589558b0e82f97de5ed01b93d25/source.json,verified
CDFB3G18,ABC4B7DFECE3FD3EF49E1B13E58B00F8D5BA1F0A3C2010F0E71E698ED1E0CC53,B6BBCC98A08D47826F4DD814EBF5279E8C96C9FFCAC2B9977FBF76B2953CD19C,data/GUIIcon.bif,0x00400192,sprite/ressources/CDFB3G18/sources/abc4b7dfece3fd3ef49e1b13e58b00f8d5ba1f0a3c2010f0e71e698ed1e0cc53/source.bamc,sprite/ressources/CDFB3G18/sources/abc4b7dfece3fd3ef49e1b13e58b00f8d5ba1f0a3c2010f0e71e698ed1e0cc53/source.bam,sprite/ressources/CDFB3G18/sources/abc4b7dfece3fd3ef49e1b13e58b00f8d5ba1f0a3c2010f0e71e698ed1e0cc53/source.json,verified
CDFB3G19,35985CBD1BBDF616620CDF13D8DE39CE536D795341D379F0C3F3383ACEF91F3F,82BA7F12FB9DEB2837B09126AD73482DF911AF0339793EEE4F4121F3B96532A6,data/GUIIcon.bif,0x00400193,sprite/ressources/CDFB3G19/sources/35985cbd1bbdf616620cdf13d8de39ce536d795341d379f0c3f3383acef91f3f/source.bamc,sprite/ressources/CDFB3G19/sources/35985cbd1bbdf616620cdf13d8de39ce536d795341d379f0c3f3383acef91f3f/source.bam,sprite/ressources/CDFB3G19/sources/35985cbd1bbdf616620cdf13d8de39ce536d795341d379f0c3f3383acef91f3f/source.json,verified
CDFB3SA,2EE457DABEE69C0ACAC4D9D4A9FEA1AE6D3059AAD03FDEDECBB31B4BB2E9BEB9,4B17A4EAF4096238F185552A50813CF503E596B7BDF75D2DD86C4ED48F321B5B,data/GUIIcon.bif,0x00400194,sprite/ressources/CDFB3SA/sources/2ee457dabee69c0acac4d9d4a9fea1ae6d3059aad03fdedecbb31b4bb2e9beb9/source.bamc,sprite/ressources/CDFB3SA/sources/2ee457dabee69c0acac4d9d4a9fea1ae6d3059aad03fdedecbb31b4bb2e9beb9/source.bam,sprite/ressources/CDFB3SA/sources/2ee457dabee69c0acac4d9d4a9fea1ae6d3059aad03fdedecbb31b4bb2e9beb9/source.json,verified
CDFB3SS,2712AA6C04AD42B34332B084180283E379E4B5B5BB7A35C4F63E2E772EC1ED62,DED10FDC67FFAB81BD4ABEC5634B59F2E3EE80FE482545665557B5CEE4C336F0,data/GUIIcon.bif,0x00400195,sprite/ressources/CDFB3SS/sources/2712aa6c04ad42b34332b084180283e379e4b5b5bb7a35c4f63e2e772ec1ed62/source.bamc,sprite/ressources/CDFB3SS/sources/2712aa6c04ad42b34332b084180283e379e4b5b5bb7a35c4f63e2e772ec1ed62/source.bam,sprite/ressources/CDFB3SS/sources/2712aa6c04ad42b34332b084180283e379e4b5b5bb7a35c4f63e2e772ec1ed62/source.json,verified
CDFB3SX,4DF115AC3483E717DBBE5B2077EDE6B26DC463FA05A95EDE31F50D030875456B,48C66A95E5269CA3D775BE67E4EF8CB2CD1C9B2F2582218FF349EC0BC93F8DDE,data/GUIIcon.bif,0x00400196,sprite/ressources/CDFB3SX/sources/4df115ac3483e717dbbe5b2077ede6b26dc463fa05a95ede31f50d030875456b/source.bamc,sprite/ressources/CDFB3SX/sources/4df115ac3483e717dbbe5b2077ede6b26dc463fa05a95ede31f50d030875456b/source.bam,sprite/ressources/CDFB3SX/sources/4df115ac3483e717dbbe5b2077ede6b26dc463fa05a95ede31f50d030875456b/source.json,verified
CDFC4A1,40261A168D26FCDFF612DE3792317053E2C1C1F03FD24899C2CFAB26AF79E29B,25FD6BDCCC7EE08260D5EAB534B3630D26028E28FB221D64E38A5312BFA4A13D,data/GUIIcon.bif,0x0040019A,sprite/ressources/CDFC4A1/sources/40261a168d26fcdff612de3792317053e2c1c1f03fd24899c2cfab26af79e29b/source.bamc,sprite/ressources/CDFC4A1/sources/40261a168d26fcdff612de3792317053e2c1c1f03fd24899c2cfab26af79e29b/source.bam,sprite/ressources/CDFC4A1/sources/40261a168d26fcdff612de3792317053e2c1c1f03fd24899c2cfab26af79e29b/source.json,verified
CDFC4A2,8BD45ADD2E9A96C6E87E18AEE3C292E8C6089E13EF26965CD36F3DCADDAED15C,EB6920005C866108B107A08455A9CB6FABBE7BC01B40C3ACE7207A11BCBC81D7,data/GUIIcon.bif,0x0040019B,sprite/ressources/CDFC4A2/sources/8bd45add2e9a96c6e87e18aee3c292e8c6089e13ef26965cd36f3dcaddaed15c/source.bamc,sprite/ressources/CDFC4A2/sources/8bd45add2e9a96c6e87e18aee3c292e8c6089e13ef26965cd36f3dcaddaed15c/source.bam,sprite/ressources/CDFC4A2/sources/8bd45add2e9a96c6e87e18aee3c292e8c6089e13ef26965cd36f3dcaddaed15c/source.json,verified
CDFC4A3,FB9247A27EAB5DBDAEDCA1D80AA9CE6A7CB4F1BCF7DDECB1DB24B67B0A35BDD3,211BB8DBBAE65C12BF3DB5EF1958229AB39309632F8B654EDA23C1E128FEFADB,data/GUIIcon.bif,0x0040019C,sprite/ressources/CDFC4A3/sources/fb9247a27eab5dbdaedca1d80aa9ce6a7cb4f1bcf7ddecb1db24b67b0a35bdd3/source.bamc,sprite/ressources/CDFC4A3/sources/fb9247a27eab5dbdaedca1d80aa9ce6a7cb4f1bcf7ddecb1db24b67b0a35bdd3/source.bam,sprite/ressources/CDFC4A3/sources/fb9247a27eab5dbdaedca1d80aa9ce6a7cb4f1bcf7ddecb1db24b67b0a35bdd3/source.json,verified
CDFC4A4,93DF2F0775CA41E3BA6C27F7367AF5222BD638D0688C5020FE57E5F5A71DE2DE,A7066CAB82ADB3FCA99B8F101F5C8DB5B63B9A08024353615E10DE9CE7EE07D1,data/GUIIcon.bif,0x0040019D,sprite/ressources/CDFC4A4/sources/93df2f0775ca41e3ba6c27f7367af5222bd638d0688c5020fe57e5f5a71de2de/source.bamc,sprite/ressources/CDFC4A4/sources/93df2f0775ca41e3ba6c27f7367af5222bd638d0688c5020fe57e5f5a71de2de/source.bam,sprite/ressources/CDFC4A4/sources/93df2f0775ca41e3ba6c27f7367af5222bd638d0688c5020fe57e5f5a71de2de/source.json,verified
CDFC4A5,5B2B741F76DA30F4C83853BE34FCD18EBC01FB9D2AB61BD39736606AF0E0A9F2,C70C3A4FCB907BA2E14653579C4F7E9FEC634E340DC748220DFD8D08C4593B8A,data/GUIIcon.bif,0x0040019E,sprite/ressources/CDFC4A5/sources/5b2b741f76da30f4c83853be34fcd18ebc01fb9d2ab61bd39736606af0e0a9f2/source.bamc,sprite/ressources/CDFC4A5/sources/5b2b741f76da30f4c83853be34fcd18ebc01fb9d2ab61bd39736606af0e0a9f2/source.bam,sprite/ressources/CDFC4A5/sources/5b2b741f76da30f4c83853be34fcd18ebc01fb9d2ab61bd39736606af0e0a9f2/source.json,verified
CDFC4A6,C7387519077DBD226D851239E6F8FF30FA7CF57F47CB7260987CA3546A9E6F8B,CE26EA8DD7331B0DB59AB9A08B2EB41DC446C1295D2705B753A97A5EC14881E4,data/GUIIcon.bif,0x0040019F,sprite/ressources/CDFC4A6/sources/c7387519077dbd226d851239e6f8ff30fa7cf57f47cb7260987ca3546a9e6f8b/source.bamc,sprite/ressources/CDFC4A6/sources/c7387519077dbd226d851239e6f8ff30fa7cf57f47cb7260987ca3546a9e6f8b/source.bam,sprite/ressources/CDFC4A6/sources/c7387519077dbd226d851239e6f8ff30fa7cf57f47cb7260987ca3546a9e6f8b/source.json,verified
CDFC4A7,8AE62AB7EF8807BF0F1913D527D9087C2CA4247BD97E9EC4E40079AB4D2FF193,843C6E71293720FC8F410F526662D3DA84204A287CEF18C5930E43DA4CEE37BE,data/GUIIcon.bif,0x004001A0,sprite/ressources/CDFC4A7/sources/8ae62ab7ef8807bf0f1913d527d9087c2ca4247bd97e9ec4e40079ab4d2ff193/source.bamc,sprite/ressources/CDFC4A7/sources/8ae62ab7ef8807bf0f1913d527d9087c2ca4247bd97e9ec4e40079ab4d2ff193/source.bam,sprite/ressources/CDFC4A7/sources/8ae62ab7ef8807bf0f1913d527d9087c2ca4247bd97e9ec4e40079ab4d2ff193/source.json,verified
CDFC4A8,162538B791D7CE3CBE48D236A2830C681156BB2D96BF62661C618C7F509D55CE,40AB5AFA50C0C54E863B80FB074534893A1CAFADEE939EFF1DE765D8A5A0AA52,data/GUIIcon.bif,0x004001A1,sprite/ressources/CDFC4A8/sources/162538b791d7ce3cbe48d236a2830c681156bb2d96bf62661c618c7f509d55ce/source.bamc,sprite/ressources/CDFC4A8/sources/162538b791d7ce3cbe48d236a2830c681156bb2d96bf62661c618c7f509d55ce/source.bam,sprite/ressources/CDFC4A8/sources/162538b791d7ce3cbe48d236a2830c681156bb2d96bf62661c618c7f509d55ce/source.json,verified
CDFC4A9,6349D6EE36CD721E993C3239262883D2550C4D9B7325177CF0815530F9F358C1,204A67B6E2A1D2B67F9A9D4329BE849C9D3874669F7431D270A82F8F300CF7D5,data/GUIIcon.bif,0x004001A2,sprite/ressources/CDFC4A9/sources/6349d6ee36cd721e993c3239262883d2550c4d9b7325177cf0815530f9f358c1/source.bamc,sprite/ressources/CDFC4A9/sources/6349d6ee36cd721e993c3239262883d2550c4d9b7325177cf0815530f9f358c1/source.bam,sprite/ressources/CDFC4A9/sources/6349d6ee36cd721e993c3239262883d2550c4d9b7325177cf0815530f9f358c1/source.json,verified
CDFC4CA,CFECDFFBAD6E54E67154EFDE18DE37FC76965222CB617BA94A1A42839CF99301,44598C893EE5AF16F15A3F372E8C809E0DE3F9F2D6F2CDB9F1F64AEF543CB5FB,data/GUIIcon.bif,0x004001A3,sprite/ressources/CDFC4CA/sources/cfecdffbad6e54e67154efde18de37fc76965222cb617ba94a1a42839cf99301/source.bamc,sprite/ressources/CDFC4CA/sources/cfecdffbad6e54e67154efde18de37fc76965222cb617ba94a1a42839cf99301/source.bam,sprite/ressources/CDFC4CA/sources/cfecdffbad6e54e67154efde18de37fc76965222cb617ba94a1a42839cf99301/source.json,verified
CDFC4G1,9F3B956788769B65F911C44E69B0ED0EC15AC1D13F9418FCB0576EA001D8FCB1,FB70F7CA8C3D2110C582F420FCD6BF648C849C764544289069FB8CB18C07F0F9,data/GUIIcon.bif,0x004001A4,sprite/ressources/CDFC4G1/sources/9f3b956788769b65f911c44e69b0ed0ec15ac1d13f9418fcb0576ea001d8fcb1/source.bamc,sprite/ressources/CDFC4G1/sources/9f3b956788769b65f911c44e69b0ed0ec15ac1d13f9418fcb0576ea001d8fcb1/source.bam,sprite/ressources/CDFC4G1/sources/9f3b956788769b65f911c44e69b0ed0ec15ac1d13f9418fcb0576ea001d8fcb1/source.json,verified
CDFC4G11,B7E48FC539B9F028B54D971DC85EE99D6B6B56BC5ED7E3576E14CEC6872114E6,B653E17703ADBC6D1A52AAC4A37C049E4D148A14C8DEC1FBF517F73B967B1309,data/GUIIcon.bif,0x004001A5,sprite/ressources/CDFC4G11/sources/b7e48fc539b9f028b54d971dc85ee99d6b6b56bc5ed7e3576e14cec6872114e6/source.bamc,sprite/ressources/CDFC4G11/sources/b7e48fc539b9f028b54d971dc85ee99d6b6b56bc5ed7e3576e14cec6872114e6/source.bam,sprite/ressources/CDFC4G11/sources/b7e48fc539b9f028b54d971dc85ee99d6b6b56bc5ed7e3576e14cec6872114e6/source.json,verified
CDFC4G12,DF5BFB8161261F0157DEE0A65AAE38B4D6E867551F32FB2A23E40EB18B987015,ECEC1D032E89BCD74E2D3FF609829C72D87A844C1951335F22B1B24C45F1FC39,data/GUIIcon.bif,0x004001A6,sprite/ressources/CDFC4G12/sources/df5bfb8161261f0157dee0a65aae38b4d6e867551f32fb2a23e40eb18b987015/source.bamc,sprite/ressources/CDFC4G12/sources/df5bfb8161261f0157dee0a65aae38b4d6e867551f32fb2a23e40eb18b987015/source.bam,sprite/ressources/CDFC4G12/sources/df5bfb8161261f0157dee0a65aae38b4d6e867551f32fb2a23e40eb18b987015/source.json,verified
CDFC4G13,43CBBD78DDAACA585FC016B265E10F84B858FEDE765DB0126ACCF309ACD1A2E5,DCFBC0518802020980FFA2FF002172706E69535AEE25B30CF424CC6A02368ED7,data/GUIIcon.bif,0x004001A7,sprite/ressources/CDFC4G13/sources/43cbbd78ddaaca585fc016b265e10f84b858fede765db0126accf309acd1a2e5/source.bamc,sprite/ressources/CDFC4G13/sources/43cbbd78ddaaca585fc016b265e10f84b858fede765db0126accf309acd1a2e5/source.bam,sprite/ressources/CDFC4G13/sources/43cbbd78ddaaca585fc016b265e10f84b858fede765db0126accf309acd1a2e5/source.json,verified
CDFC4G14,331130A0BCDD629D0E402FB8E5463E3FAB01DDBBDDBEC5A1993B419FFCFFE9AC,8EEEDDC03D08162EA078424925B360ECA5512D1BD52A84B8933FA547B938F47D,data/GUIIcon.bif,0x004001A8,sprite/ressources/CDFC4G14/sources/331130a0bcdd629d0e402fb8e5463e3fab01ddbbddbec5a1993b419ffcffe9ac/source.bamc,sprite/ressources/CDFC4G14/sources/331130a0bcdd629d0e402fb8e5463e3fab01ddbbddbec5a1993b419ffcffe9ac/source.bam,sprite/ressources/CDFC4G14/sources/331130a0bcdd629d0e402fb8e5463e3fab01ddbbddbec5a1993b419ffcffe9ac/source.json,verified
CDFC4G15,E071DEAFF1C58B8475B47ED347A3F0C9C465DD5B5EA8F793047A899256A12482,EA394B1F06EF4898B3F3EA8240262CE6B05E2A6DF5F8AADA76948B70FE05F6EB,data/GUIIcon.bif,0x004001A9,sprite/ressources/CDFC4G15/sources/e071deaff1c58b8475b47ed347a3f0c9c465dd5b5ea8f793047a899256a12482/source.bamc,sprite/ressources/CDFC4G15/sources/e071deaff1c58b8475b47ed347a3f0c9c465dd5b5ea8f793047a899256a12482/source.bam,sprite/ressources/CDFC4G15/sources/e071deaff1c58b8475b47ed347a3f0c9c465dd5b5ea8f793047a899256a12482/source.json,verified
CDFC4G16,9CBDABE7A8704C27F923EB24CD57CA8D5BF41B1D7C7DE1D3E740D07688201E45,5B61BB879B4283D58A2C627EFB2168C80C7C06BE41FD17204603277CE33DE4D4,data/GUIIcon.bif,0x004001AA,sprite/ressources/CDFC4G16/sources/9cbdabe7a8704c27f923eb24cd57ca8d5bf41b1d7c7de1d3e740d07688201e45/source.bamc,sprite/ressources/CDFC4G16/sources/9cbdabe7a8704c27f923eb24cd57ca8d5bf41b1d7c7de1d3e740d07688201e45/source.bam,sprite/ressources/CDFC4G16/sources/9cbdabe7a8704c27f923eb24cd57ca8d5bf41b1d7c7de1d3e740d07688201e45/source.json,verified
CDFC4G17,78B1CF52DDB81813EF58CFF13F6BC4AA90FB369CE7C307490043F077B3A21E21,C0D4CBE774CE82FA01A275A318162765720718B2BEE2BC462467A1CE54F7DF24,data/GUIIcon.bif,0x004001AB,sprite/ressources/CDFC4G17/sources/78b1cf52ddb81813ef58cff13f6bc4aa90fb369ce7c307490043f077b3a21e21/source.bamc,sprite/ressources/CDFC4G17/sources/78b1cf52ddb81813ef58cff13f6bc4aa90fb369ce7c307490043f077b3a21e21/source.bam,sprite/ressources/CDFC4G17/sources/78b1cf52ddb81813ef58cff13f6bc4aa90fb369ce7c307490043f077b3a21e21/source.json,verified
