bam_resref,source_bif,locator,source_sha256,canonical_sha256,bam_container,bam_version,decode_status,decode_error,frame_count,cycle_count,cycle_slot_count,transparent_palette_index,width_min,width_max,height_min,height_max,center_x_min,center_x_max,center_y_min,center_y_max,native_pixel_count,native_frame_pixel_count_max,transparent_pixel_count,opaque_pixel_count,used_palette_index_count,partial_alpha_pixels,duplicate_used_rgba_frames,duplicate_used_rgba_pairs,duplicate_used_rgba_examples,registry_resource_estimated_bytes,family_count,family_ids,animation_ids,layer_kinds,bam_prefixes,bam_suffixes,runtime_relevant,override_collision,blocker
WQNJ4A5,data/PaperDol.bif,0x06200C3F,C1C7FB591FD773DD0D61157FC361BEBC94789C921574E014321D5DB8C2415DB8,F3198883F92A56CAA6EF61F2AC17358452681108EF6E5482A793E455C39FA6FD,BAMC,V1,ok,,135,9,126,0,11,54,12,57,4,50,44,82,352978,3021,330644,22334,112,0,0,0,,1483780,13,0x5010:helmet:item-animation-code:J4:WQNJ4;0x5110:helmet:item-animation-code:J4:WQNJ4;0x5210:helmet:item-animation-code:J4:WQNJ4;0x5310:helmet:item-animation-code:J4:WQNJ4;0x6010:helmet:item-animation-code:J4:WQNJ4;0x6015:helmet:item-animation-code:J4:WQNJ4;0x6110:helmet:item-animation-code:J4:WQNJ4;0x6115:helmet:item-animation-code:J4:WQNJ4;0x6210:helmet:item-animation-code:J4:WQNJ4;0x6215:helmet:item-animation-code:J4:WQNJ4;0x6310:helmet:item-animation-code:J4:WQNJ4;0x6315:helmet:item-animation-code:J4:WQNJ4;0x6510:helmet:item-animation-code:J4:WQNJ4,0x5010;0x5110;0x5210;0x5310;0x6010;0x6015;0x6110;0x6115;0x6210;0x6215;0x6310;0x6315;0x6510,helmet,WQNJ4,A5,yes,no,
WQNJ4A6,data/PaperDol.bif,0x06200C40,6657D92ADE122FC0D5EC1F556557B130E2638A9ACB7576BFB31606D225CEE73B,99BF6722A56F61C605C185E1A5213F44F923494AA090239473AA9263CAF22FC9,BAMC,V1,ok,,126,9,126,0,50,54,52,56,17,48,50,80,354335,2968,331959,22376,99,0,0,0,,1484456,13,0x5010:helmet:item-animation-code:J4:WQNJ4;0x5110:helmet:item-animation-code:J4:WQNJ4;0x5210:helmet:item-animation-code:J4:WQNJ4;0x5310:helmet:item-animation-code:J4:WQNJ4;0x6010:helmet:item-animation-code:J4:WQNJ4;0x6015:helmet:item-animation-code:J4:WQNJ4;0x6110:helmet:item-animation-code:J4:WQNJ4;0x6115:helmet:item-animation-code:J4:WQNJ4;0x6210:helmet:item-animation-code:J4:WQNJ4;0x6215:helmet:item-animation-code:J4:WQNJ4;0x6310:helmet:item-animation-code:J4:WQNJ4;0x6315:helmet:item-animation-code:J4:WQNJ4;0x6510:helmet:item-animation-code:J4:WQNJ4,0x5010;0x5110;0x5210;0x5310;0x6010;0x6015;0x6110;0x6115;0x6210;0x6215;0x6310;0x6315;0x6510,helmet,WQNJ4,A6,yes,no,
WQNJ4A7,data/PaperDol.bif,0x06200C41,9FF32A65579C1EBC770B94FA59C9764BBF7DEBB82BC792F21FD359E416C97390,2EAB9887FE124F0D887C5F61BFEABDC5C3EDF177DA1450BF3CC6A113B2D820FA,BAMC,V1,ok,,135,9,126,0,11,55,12,56,4,40,51,77,356576,2968,333620,22956,108,0,0,0,,1498172,13,0x5010:helmet:item-animation-code:J4:WQNJ4;0x5110:helmet:item-animation-code:J4:WQNJ4;0x5210:helmet:item-animation-code:J4:WQNJ4;0x5310:helmet:item-animation-code:J4:WQNJ4;0x6010:helmet:item-animation-code:J4:WQNJ4;0x6015:helmet:item-animation-code:J4:WQNJ4;0x6110:helmet:item-animation-code:J4:WQNJ4;0x6115:helmet:item-animation-code:J4:WQNJ4;0x6210:helmet:item-animation-code:J4:WQNJ4;0x6215:helmet:item-animation-code:J4:WQNJ4;0x6310:helmet:item-animation-code:J4:WQNJ4;0x6315:helmet:item-animation-code:J4:WQNJ4;0x6510:helmet:item-animation-code:J4:WQNJ4,0x5010;0x5110;0x5210;0x5310;0x6010;0x6015;0x6110;0x6115;0x6210;0x6215;0x6310;0x6315;0x6510,helmet,WQNJ4,A7,yes,no,
WQNJ4A8,data/PaperDol.bif,0x06200C42,4075174CC587C91F56FC318C1610A1B1A7231361EDD2878BE02D5FB2D1E33D73,E5B6B96029C751432F8EA4BABBC66555B94D4A2FA5555ADFF413B72CE559B9C9,BAMC,V1,ok,,135,9,126,0,11,54,12,57,4,42,51,78,352554,2968,329631,22923,112,0,0,0,,1482084,13,0x5010:helmet:item-animation-code:J4:WQNJ4;0x5110:helmet:item-animation-code:J4:WQNJ4;0x5210:helmet:item-animation-code:J4:WQNJ4;0x5310:helmet:item-animation-code:J4:WQNJ4;0x6010:helmet:item-animation-code:J4:WQNJ4;0x6015:helmet:item-animation-code:J4:WQNJ4;0x6110:helmet:item-animation-code:J4:WQNJ4;0x6115:helmet:item-animation-code:J4:WQNJ4;0x6210:helmet:item-animation-code:J4:WQNJ4;0x6215:helmet:item-animation-code:J4:WQNJ4;0x6310:helmet:item-animation-code:J4:WQNJ4;0x6315:helmet:item-animation-code:J4:WQNJ4;0x6510:helmet:item-animation-code:J4:WQNJ4,0x5010;0x5110;0x5210;0x5310;0x6010;0x6015;0x6110;0x6115;0x6210;0x6215;0x6310;0x6315;0x6510,helmet,WQNJ4,A8,yes,no,
WQNJ4A9,data/PaperDol.bif,0x06200C43,18ACC9E3F7FBA2CC167896C351F92B6DC4EF3CB866C110115763250B98CD10AD,7FF883C7A63325236E83F16AD3E3522BDA83C0CEF8DC2E9A8236541E55C76E18,BAMC,V1,ok,,135,9,126,0,11,55,12,56,4,40,51,77,356576,2968,333620,22956,108,0,0,0,,1498172,13,0x5010:helmet:item-animation-code:J4:WQNJ4;0x5110:helmet:item-animation-code:J4:WQNJ4;0x5210:helmet:item-animation-code:J4:WQNJ4;0x5310:helmet:item-animation-code:J4:WQNJ4;0x6010:helmet:item-animation-code:J4:WQNJ4;0x6015:helmet:item-animation-code:J4:WQNJ4;0x6110:helmet:item-animation-code:J4:WQNJ4;0x6115:helmet:item-animation-code:J4:WQNJ4;0x6210:helmet:item-animation-code:J4:WQNJ4;0x6215:helmet:item-animation-code:J4:WQNJ4;0x6310:helmet:item-animation-code:J4:WQNJ4;0x6315:helmet:item-animation-code:J4:WQNJ4;0x6510:helmet:item-animation-code:J4:WQNJ4,0x5010;0x5110;0x5210;0x5310;0x6010;0x6015;0x6110;0x6115;0x6210;0x6215;0x6310;0x6315;0x6510,helmet,WQNJ4,A9,yes,no,
WQNJ4CA,data/PaperDol.bif,0x06200C44,4B922C726EA0EF8C81B1CA4F836DEF4B4D2E6A3D4662648EC206768A83E7ADD8,DBD2763B278FEF3871750945FF7408A8D9EE6B207D435224A475E1A3B04CAE14,BAMC,V1,ok,,270,72,2196,0,51,56,51,57,18,36,66,79,764731,2970,716612,48119,108,0,0,0,,3210604,13,0x5010:helmet:item-animation-code:J4:WQNJ4;0x5110:helmet:item-animation-code:J4:WQNJ4;0x5210:helmet:item-animation-code:J4:WQNJ4;0x5310:helmet:item-animation-code:J4:WQNJ4;0x6010:helmet:item-animation-code:J4:WQNJ4;0x6015:helmet:item-animation-code:J4:WQNJ4;0x6110:helmet:item-animation-code:J4:WQNJ4;0x6115:helmet:item-animation-code:J4:WQNJ4;0x6210:helmet:item-animation-code:J4:WQNJ4;0x6215:helmet:item-animation-code:J4:WQNJ4;0x6310:helmet:item-animation-code:J4:WQNJ4;0x6315:helmet:item-animation-code:J4:WQNJ4;0x6510:helmet:item-animation-code:J4:WQNJ4,0x5010;0x5110;0x5210;0x5310;0x6010;0x6015;0x6110;0x6115;0x6210;0x6215;0x6310;0x6315;0x6510,helmet,WQNJ4,CA,yes,no,
WQNJ4G1,data/PaperDol.bif,0x06200C45,BBF101DD6AAA8D08A7E3810CF4D980CE5F9D85335917DDE7F55E92CE0C135B20,0CB9BF816706D9F62BB7BEB5B08C9020B93C6CFDD51FAAE3B124DCB55E733D4E,BAMC,V1,ok,,846,99,2116,0,1,56,1,57,0,80,9,80,2340898,2970,2201367,139531,127,0,0,0,,9819188,13,0x5010:helmet:item-animation-code:J4:WQNJ4;0x5110:helmet:item-animation-code:J4:WQNJ4;0x5210:helmet:item-animation-code:J4:WQNJ4;0x5310:helmet:item-animation-code:J4:WQNJ4;0x6010:helmet:item-animation-code:J4:WQNJ4;0x6015:helmet:item-animation-code:J4:WQNJ4;0x6110:helmet:item-animation-code:J4:WQNJ4;0x6115:helmet:item-animation-code:J4:WQNJ4;0x6210:helmet:item-animation-code:J4:WQNJ4;0x6215:helmet:item-animation-code:J4:WQNJ4;0x6310:helmet:item-animation-code:J4:WQNJ4;0x6315:helmet:item-animation-code:J4:WQNJ4;0x6510:helmet:item-animation-code:J4:WQNJ4,0x5010;0x5110;0x5210;0x5310;0x6010;0x6015;0x6110;0x6115;0x6210;0x6215;0x6310;0x6315;0x6510,helmet,WQNJ4,G1,yes,no,
WQNJ4SA,data/PaperDol.bif,0x06200C46,C7877BA7A1980634D2DAAE105446789E691E50D155045C541106343295FD7761,BDDDBF4C4902236FF44941C94882CFC574134E78C43EAE1349F28543DF18C441,BAMC,V1,ok,,126,9,126,0,50,55,51,57,17,29,69,77,355913,3080,333211,22702,100,0,0,0,,1490768,13,0x5010:helmet:item-animation-code:J4:WQNJ4;0x5110:helmet:item-animation-code:J4:WQNJ4;0x5210:helmet:item-animation-code:J4:WQNJ4;0x5310:helmet:item-animation-code:J4:WQNJ4;0x6010:helmet:item-animation-code:J4:WQNJ4;0x6015:helmet:item-animation-code:J4:WQNJ4;0x6110:helmet:item-animation-code:J4:WQNJ4;0x6115:helmet:item-animation-code:J4:WQNJ4;0x6210:helmet:item-animation-code:J4:WQNJ4;0x6215:helmet:item-animation-code:J4:WQNJ4;0x6310:helmet:item-animation-code:J4:WQNJ4;0x6315:helmet:item-animation-code:J4:WQNJ4;0x6510:helmet:item-animation-code:J4:WQNJ4,0x5010;0x5110;0x5210;0x5310;0x6010;0x6015;0x6110;0x6115;0x6210;0x6215;0x6310;0x6315;0x6510,helmet,WQNJ4,SA,yes,no,
WQNJ4SS,data/PaperDol.bif,0x06200C47,E6A84B2C1BA8115E5A22E37A21A8A8424B087118E065CAA1800E349F592D131E,00FFA070A7B3DC0178C2B6945A856C993C424128D7E5499BC96A90C86AD1F81A,BAMC,V1,ok,,135,9,126,0,11,56,12,56,4,51,45,83,355609,3024,333230,22379,119,0,0,0,,1494304,13,0x5010:helmet:item-animation-code:J4:WQNJ4;0x5110:helmet:item-animation-code:J4:WQNJ4;0x5210:helmet:item-animation-code:J4:WQNJ4;0x5310:helmet:item-animation-code:J4:WQNJ4;0x6010:helmet:item-animation-code:J4:WQNJ4;0x6015:helmet:item-animation-code:J4:WQNJ4;0x6110:helmet:item-animation-code:J4:WQNJ4;0x6115:helmet:item-animation-code:J4:WQNJ4;0x6210:helmet:item-animation-code:J4:WQNJ4;0x6215:helmet:item-animation-code:J4:WQNJ4;0x6310:helmet:item-animation-code:J4:WQNJ4;0x6315:helmet:item-animation-code:J4:WQNJ4;0x6510:helmet:item-animation-code:J4:WQNJ4,0x5010;0x5110;0x5210;0x5310;0x6010;0x6015;0x6110;0x6115;0x6210;0x6215;0x6310;0x6315;0x6510,helmet,WQNJ4,SS,yes,no,
WQNJ4SX,data/PaperDol.bif,0x06200C48,0E69405020BE0CD16F61616CED3B0928D4761A94E2803395D991CDF03F3C7AFC,204A4C5EF1EA281B0711849AF106AFEB8244725EFCAAFB122B2986DFC8ED1FC9,BAMC,V1,ok,,126,9,126,0,50,54,52,57,16,31,64,77,353920,3021,331077,22843,100,0,0,0,,1482796,13,0x5010:helmet:item-animation-code:J4:WQNJ4;0x5110:helmet:item-animation-code:J4:WQNJ4;0x5210:helmet:item-animation-code:J4:WQNJ4;0x5310:helmet:item-animation-code:J4:WQNJ4;0x6010:helmet:item-animation-code:J4:WQNJ4;0x6015:helmet:item-animation-code:J4:WQNJ4;0x6110:helmet:item-animation-code:J4:WQNJ4;0x6115:helmet:item-animation-code:J4:WQNJ4;0x6210:helmet:item-animation-code:J4:WQNJ4;0x6215:helmet:item-animation-code:J4:WQNJ4;0x6310:helmet:item-animation-code:J4:WQNJ4;0x6315:helmet:item-animation-code:J4:WQNJ4;0x6510:helmet:item-animation-code:J4:WQNJ4,0x5010;0x5110;0x5210;0x5310;0x6010;0x6015;0x6110;0x6115;0x6210;0x6215;0x6310;0x6315;0x6510,helmet,WQNJ4,SX,yes,no,
WQNJ5A1,data/PaperDol.bif,0x06200C49,CE3F9B227162B6F91508C4A3E82B47CCA79F6E6AA8514D3E6E604A9A0386E5C6,DDA313F6196C2EA26FA2CA2AF57854E8E61C99A4C0620590AEC01B350623EFC6,BAMC,V1,ok,,135,9,126,0,11,54,12,57,4,47,48,81,353756,2968,334758,18998,131,0,0,0,,1486892,13,0x5010:helmet:item-animation-code:J5:WQNJ5;0x5110:helmet:item-animation-code:J5:WQNJ5;0x5210:helmet:item-animation-code:J5:WQNJ5;0x5310:helmet:item-animation-code:J5:WQNJ5;0x6010:helmet:item-animation-code:J5:WQNJ5;0x6015:helmet:item-animation-code:J5:WQNJ5;0x6110:helmet:item-animation-code:J5:WQNJ5;0x6115:helmet:item-animation-code:J5:WQNJ5;0x6210:helmet:item-animation-code:J5:WQNJ5;0x6215:helmet:item-animation-code:J5:WQNJ5;0x6310:helmet:item-animation-code:J5:WQNJ5;0x6315:helmet:item-animation-code:J5:WQNJ5;0x6510:helmet:item-animation-code:J5:WQNJ5,0x5010;0x5110;0x5210;0x5310;0x6010;0x6015;0x6110;0x6115;0x6210;0x6215;0x6310;0x6315;0x6510,helmet,WQNJ5,A1,yes,no,
WQNJ5A2,data/PaperDol.bif,0x06200C4A,80E31DC3B24764745DE627B04D857833E9C8B3952342957F6C8A2A5CCCAAE0AD,EC155A64470478CCD05B06D33733F3577A498832554C79A56C08B6208789A5AC,BAMC,V1,ok,,135,9,126,0,11,54,13,56,5,45,45,80,355568,3024,336068,19500,124,0,0,0,,1494140,13,0x5010:helmet:item-animation-code:J5:WQNJ5;0x5110:helmet:item-animation-code:J5:WQNJ5;0x5210:helmet:item-animation-code:J5:WQNJ5;0x5310:helmet:item-animation-code:J5:WQNJ5;0x6010:helmet:item-animation-code:J5:WQNJ5;0x6015:helmet:item-animation-code:J5:WQNJ5;0x6110:helmet:item-animation-code:J5:WQNJ5;0x6115:helmet:item-animation-code:J5:WQNJ5;0x6210:helmet:item-animation-code:J5:WQNJ5;0x6215:helmet:item-animation-code:J5:WQNJ5;0x6310:helmet:item-animation-code:J5:WQNJ5;0x6315:helmet:item-animation-code:J5:WQNJ5;0x6510:helmet:item-animation-code:J5:WQNJ5,0x5010;0x5110;0x5210;0x5310;0x6010;0x6015;0x6110;0x6115;0x6210;0x6215;0x6310;0x6315;0x6510,helmet,WQNJ5,A2,yes,no,
WQNJ5A3,data/PaperDol.bif,0x06200C4B,D6EDAA0A5E5D56269E7104E974D77215B99C20E0657B63150DE6E6D1BEE46BCA,711384D3CABC3A2D69C95F490992892BED5900A70DA124123896D168CB9573A9,BAMC,V1,ok,,135,9,126,0,11,54,12,56,4,50,49,79,353574,2968,334035,19539,132,0,0,0,,1486164,13,0x5010:helmet:item-animation-code:J5:WQNJ5;0x5110:helmet:item-animation-code:J5:WQNJ5;0x5210:helmet:item-animation-code:J5:WQNJ5;0x5310:helmet:item-animation-code:J5:WQNJ5;0x6010:helmet:item-animation-code:J5:WQNJ5;0x6015:helmet:item-animation-code:J5:WQNJ5;0x6110:helmet:item-animation-code:J5:WQNJ5;0x6115:helmet:item-animation-code:J5:WQNJ5;0x6210:helmet:item-animation-code:J5:WQNJ5;0x6215:helmet:item-animation-code:J5:WQNJ5;0x6310:helmet:item-animation-code:J5:WQNJ5;0x6315:helmet:item-animation-code:J5:WQNJ5;0x6510:helmet:item-animation-code:J5:WQNJ5,0x5010;0x5110;0x5210;0x5310;0x6010;0x6015;0x6110;0x6115;0x6210;0x6215;0x6310;0x6315;0x6510,helmet,WQNJ5,A3,yes,no,
WQNJ5A4,data/PaperDol.bif,0x06200C4C,870A3F3AC978591F35CF7D0FBA2F4FF3261DA1661F49B138B007B651737DC199,2C10BBEE7510F37C6F31DFE96DBD39C0187DAF52B68581D140F5D642F9011517,BAMC,V1,ok,,135,9,126,0,11,55,13,57,5,46,50,78,353651,3080,334948,18703,137,0,0,0,,1486472,13,0x5010:helmet:item-animation-code:J5:WQNJ5;0x5110:helmet:item-animation-code:J5:WQNJ5;0x5210:helmet:item-animation-code:J5:WQNJ5;0x5310:helmet:item-animation-code:J5:WQNJ5;0x6010:helmet:item-animation-code:J5:WQNJ5;0x6015:helmet:item-animation-code:J5:WQNJ5;0x6110:helmet:item-animation-code:J5:WQNJ5;0x6115:helmet:item-animation-code:J5:WQNJ5;0x6210:helmet:item-animation-code:J5:WQNJ5;0x6215:helmet:item-animation-code:J5:WQNJ5;0x6310:helmet:item-animation-code:J5:WQNJ5;0x6315:helmet:item-animation-code:J5:WQNJ5;0x6510:helmet:item-animation-code:J5:WQNJ5,0x5010;0x5110;0x5210;0x5310;0x6010;0x6015;0x6110;0x6115;0x6210;0x6215;0x6310;0x6315;0x6510,helmet,WQNJ5,A4,yes,no,
WQNJ5A5,data/PaperDol.bif,0x06200C4D,EEE210CBDD9BDD95128284F535F164E9B8168E6D4576BD2FC8C06740E83B9C98,6E435EC55F7C64EA2D44F65C85DED34C4DC6AE0C91556276A9138DFE0E6347F5,BAMC,V1,ok,,135,9,126,0,11,54,12,57,4,50,44,82,352978,3021,334704,18274,129,0,0,0,,1483780,13,0x5010:helmet:item-animation-code:J5:WQNJ5;0x5110:helmet:item-animation-code:J5:WQNJ5;0x5210:helmet:item-animation-code:J5:WQNJ5;0x5310:helmet:item-animation-code:J5:WQNJ5;0x6010:helmet:item-animation-code:J5:WQNJ5;0x6015:helmet:item-animation-code:J5:WQNJ5;0x6110:helmet:item-animation-code:J5:WQNJ5;0x6115:helmet:item-animation-code:J5:WQNJ5;0x6210:helmet:item-animation-code:J5:WQNJ5;0x6215:helmet:item-animation-code:J5:WQNJ5;0x6310:helmet:item-animation-code:J5:WQNJ5;0x6315:helmet:item-animation-code:J5:WQNJ5;0x6510:helmet:item-animation-code:J5:WQNJ5,0x5010;0x5110;0x5210;0x5310;0x6010;0x6015;0x6110;0x6115;0x6210;0x6215;0x6310;0x6315;0x6510,helmet,WQNJ5,A5,yes,no,
WQNJ5A6,data/PaperDol.bif,0x06200C4E,365A4A1B3FDB41EB7E3EE8F20D4443B0273E40923D8C68AA7B8E2B3070ED2736,81352B27B457386CBB84E39562B9AEF1561ECD297DC33FC43E0A92CEAAE5C94B,BAMC,V1,ok,,126,9,126,0,50,54,52,56,17,48,50,80,354335,2968,335848,18487,99,0,0,0,,1484456,13,0x5010:helmet:item-animation-code:J5:WQNJ5;0x5110:helmet:item-animation-code:J5:WQNJ5;0x5210:helmet:item-animation-code:J5:WQNJ5;0x5310:helmet:item-animation-code:J5:WQNJ5;0x6010:helmet:item-animation-code:J5:WQNJ5;0x6015:helmet:item-animation-code:J5:WQNJ5;0x6110:helmet:item-animation-code:J5:WQNJ5;0x6115:helmet:item-animation-code:J5:WQNJ5;0x6210:helmet:item-animation-code:J5:WQNJ5;0x6215:helmet:item-animation-code:J5:WQNJ5;0x6310:helmet:item-animation-code:J5:WQNJ5;0x6315:helmet:item-animation-code:J5:WQNJ5;0x6510:helmet:item-animation-code:J5:WQNJ5,0x5010;0x5110;0x5210;0x5310;0x6010;0x6015;0x6110;0x6115;0x6210;0x6215;0x6310;0x6315;0x6510,helmet,WQNJ5,A6,yes,no,
WQNJ5A7,data/PaperDol.bif,0x06200C4F,968E20193A3786D3D11EDA9304DE5861C2506CF2F76C15117E8D2DA343EBB6D3,85970DE5E28C4A3A204EF62927CFFC5D6DA8B5885FC2A9633045188C466048C6,BAMC,V1,ok,,135,9,126,0,11,55,12,56,4,40,51,77,356576,2968,336756,19820,123,0,0,0,,1498172,13,0x5010:helmet:item-animation-code:J5:WQNJ5;0x5110:helmet:item-animation-code:J5:WQNJ5;0x5210:helmet:item-animation-code:J5:WQNJ5;0x5310:helmet:item-animation-code:J5:WQNJ5;0x6010:helmet:item-animation-code:J5:WQNJ5;0x6015:helmet:item-animation-code:J5:WQNJ5;0x6110:helmet:item-animation-code:J5:WQNJ5;0x6115:helmet:item-animation-code:J5:WQNJ5;0x6210:helmet:item-animation-code:J5:WQNJ5;0x6215:helmet:item-animation-code:J5:WQNJ5;0x6310:helmet:item-animation-code:J5:WQNJ5;0x6315:helmet:item-animation-code:J5:WQNJ5;0x6510:helmet:item-animation-code:J5:WQNJ5,0x5010;0x5110;0x5210;0x5310;0x6010;0x6015;0x6110;0x6115;0x6210;0x6215;0x6310;0x6315;0x6510,helmet,WQNJ5,A7,yes,no,
WQNJ5A8,data/PaperDol.bif,0x06200C50,A9002CC995A2790D1F3A4B0C10AD3367990ED349A7FA8D18D99FA70FD19A70EE,A1E3B56B7921A308F333DD9ECB468F4FB0167290A03C2028466838DAB80465E0,BAMC,V1,ok,,135,9,126,0,11,54,12,57,4,42,51,78,352554,2968,333790,18764,126,0,0,0,,1482084,13,0x5010:helmet:item-animation-code:J5:WQNJ5;0x5110:helmet:item-animation-code:J5:WQNJ5;0x5210:helmet:item-animation-code:J5:WQNJ5;0x5310:helmet:item-animation-code:J5:WQNJ5;0x6010:helmet:item-animation-code:J5:WQNJ5;0x6015:helmet:item-animation-code:J5:WQNJ5;0x6110:helmet:item-animation-code:J5:WQNJ5;0x6115:helmet:item-animation-code:J5:WQNJ5;0x6210:helmet:item-animation-code:J5:WQNJ5;0x6215:helmet:item-animation-code:J5:WQNJ5;0x6310:helmet:item-animation-code:J5:WQNJ5;0x6315:helmet:item-animation-code:J5:WQNJ5;0x6510:helmet:item-animation-code:J5:WQNJ5,0x5010;0x5110;0x5210;0x5310;0x6010;0x6015;0x6110;0x6115;0x6210;0x6215;0x6310;0x6315;0x6510,helmet,WQNJ5,A8,yes,no,
WQNJ5A9,data/PaperDol.bif,0x06200C51,1E48FE30F9986C37140D6B0272A93821ADDDBC883B15E1DFCFEB6FA2793F6244,0334C91BA276D0AEAFCD15CF8C522B136669AB451A09689F7B4936F02E2704A7,BAMC,V1,ok,,135,9,126,0,11,55,12,56,4,40,51,77,356576,2968,336756,19820,123,0,0,0,,1498172,13,0x5010:helmet:item-animation-code:J5:WQNJ5;0x5110:helmet:item-animation-code:J5:WQNJ5;0x5210:helmet:item-animation-code:J5:WQNJ5;0x5310:helmet:item-animation-code:J5:WQNJ5;0x6010:helmet:item-animation-code:J5:WQNJ5;0x6015:helmet:item-animation-code:J5:WQNJ5;0x6110:helmet:item-animation-code:J5:WQNJ5;0x6115:helmet:item-animation-code:J5:WQNJ5;0x6210:helmet:item-animation-code:J5:WQNJ5;0x6215:helmet:item-animation-code:J5:WQNJ5;0x6310:helmet:item-animation-code:J5:WQNJ5;0x6315:helmet:item-animation-code:J5:WQNJ5;0x6510:helmet:item-animation-code:J5:WQNJ5,0x5010;0x5110;0x5210;0x5310;0x6010;0x6015;0x6110;0x6115;0x6210;0x6215;0x6310;0x6315;0x6510,helmet,WQNJ5,A9,yes,no,
WQNJ5CA,data/PaperDol.bif,0x06200C52,DC38435236F6A39A846B1D587E26E60A7756EA32F1CAE86318A457AC4D2BDBC4,6B27646F53AF93A8792C7126769C6E24C1AA724A2CC5301C041C47A2DEE75B34,BAMC,V1,ok,,270,72,2196,0,51,56,51,57,18,36,66,79,764731,2970,723982,40749,106,0,0,0,,3210604,13,0x5010:helmet:item-animation-code:J5:WQNJ5;0x5110:helmet:item-animation-code:J5:WQNJ5;0x5210:helmet:item-animation-code:J5:WQNJ5;0x5310:helmet:item-animation-code:J5:WQNJ5;0x6010:helmet:item-animation-code:J5:WQNJ5;0x6015:helmet:item-animation-code:J5:WQNJ5;0x6110:helmet:item-animation-code:J5:WQNJ5;0x6115:helmet:item-animation-code:J5:WQNJ5;0x6210:helmet:item-animation-code:J5:WQNJ5;0x6215:helmet:item-animation-code:J5:WQNJ5;0x6310:helmet:item-animation-code:J5:WQNJ5;0x6315:helmet:item-animation-code:J5:WQNJ5;0x6510:helmet:item-animation-code:J5:WQNJ5,0x5010;0x5110;0x5210;0x5310;0x6010;0x6015;0x6110;0x6115;0x6210;0x6215;0x6310;0x6315;0x6510,helmet,WQNJ5,CA,yes,no,
WQNJ5G1,data/PaperDol.bif,0x06200C53,3080A1D205C51F7CA15209590EF06C1810CDB58B3DB0CD50C90CCC4D695AE8EC,AE3556445F2D059347E9D0015B12796DFC6F18027323504B44FCA93E47C5EAB6,BAMC,V1,ok,,846,99,2116,0,1,56,1,57,0,80,9,80,2340898,2970,2224199,116699,121,0,0,0,,9819188,13,0x5010:helmet:item-animation-code:J5:WQNJ5;0x5110:helmet:item-animation-code:J5:WQNJ5;0x5210:helmet:item-animation-code:J5:WQNJ5;0x5310:helmet:item-animation-code:J5:WQNJ5;0x6010:helmet:item-animation-code:J5:WQNJ5;0x6015:helmet:item-animation-code:J5:WQNJ5;0x6110:helmet:item-animation-code:J5:WQNJ5;0x6115:helmet:item-animation-code:J5:WQNJ5;0x6210:helmet:item-animation-code:J5:WQNJ5;0x6215:helmet:item-animation-code:J5:WQNJ5;0x6310:helmet:item-animation-code:J5:WQNJ5;0x6315:helmet:item-animation-code:J5:WQNJ5;0x6510:helmet:item-animation-code:J5:WQNJ5,0x5010;0x5110;0x5210;0x5310;0x6010;0x6015;0x6110;0x6115;0x6210;0x6215;0x6310;0x6315;0x6510,helmet,WQNJ5,G1,yes,no,
WQNJ5SA,data/PaperDol.bif,0x06200C54,38CEA72772934266B472B10568980EF6E03C030689651F07645E2DA32A1574CB,BD51E8B75715E2B7FE6ABD55E41AE5BF2C1E91BA9B5FBE9C393B1824A713D8E0,BAMC,V1,ok,,126,9,126,0,50,55,51,57,17,29,69,77,355913,3080,336693,19220,105,0,0,0,,1490768,13,0x5010:helmet:item-animation-code:J5:WQNJ5;0x5110:helmet:item-animation-code:J5:WQNJ5;0x5210:helmet:item-animation-code:J5:WQNJ5;0x5310:helmet:item-animation-code:J5:WQNJ5;0x6010:helmet:item-animation-code:J5:WQNJ5;0x6015:helmet:item-animation-code:J5:WQNJ5;0x6110:helmet:item-animation-code:J5:WQNJ5;0x6115:helmet:item-animation-code:J5:WQNJ5;0x6210:helmet:item-animation-code:J5:WQNJ5;0x6215:helmet:item-animation-code:J5:WQNJ5;0x6310:helmet:item-animation-code:J5:WQNJ5;0x6315:helmet:item-animation-code:J5:WQNJ5;0x6510:helmet:item-animation-code:J5:WQNJ5,0x5010;0x5110;0x5210;0x5310;0x6010;0x6015;0x6110;0x6115;0x6210;0x6215;0x6310;0x6315;0x6510,helmet,WQNJ5,SA,yes,no,
