asset_key,domain,asset_type,resref,bam_container,bam_version,frame_count,cycle_count,source_bif,locator,source_size,source_sha256,extracted_path
supplemental:sprites:paperdoll-animation-bam:WPSJ1A3,sprites,paperdoll-animation-bam,WPSJ1A3,BAMC,V1,50,8,data/PaperDol.bif,0x06200687,5727,078957BC0478CC2297704A7EDB898F68E702D285CD86FC5AC92508FDD8F2E224,graphics/source/sprites/WPSJ1A3.bam
supplemental:sprites:paperdoll-animation-bam:WPSJ1A3E,sprites,paperdoll-animation-bam,WPSJ1A3E,BAMC,V1,30,8,data/PaperDol.bif,0x06200688,3699,D523638DE11FAB83C91D65F6B7A2804A11267E6D6828433757EAE2D324B523AF,graphics/source/sprites/WPSJ1A3E.bam
supplemental:sprites:paperdoll-animation-bam:WPSJ1A4,sprites,paperdoll-animation-bam,WPSJ1A4,BAMC,V1,50,8,data/PaperDol.bif,0x06200689,5617,668A47D66260CE545D8E347E1D10696F8EBC2D3030FFD5BA99214497E0D57A23,graphics/source/sprites/WPSJ1A4.bam
supplemental:sprites:paperdoll-animation-bam:WPSJ1A4E,sprites,paperdoll-animation-bam,WPSJ1A4E,BAMC,V1,30,8,data/PaperDol.bif,0x0620068A,3623,603BB0BB670832DAF99B01FDDDC9842618CFD27423CD280B1CB02354D346D6B9,graphics/source/sprites/WPSJ1A4E.bam
supplemental:sprites:paperdoll-animation-bam:WPSJ1A5,sprites,paperdoll-animation-bam,WPSJ1A5,BAMC,V1,30,8,data/PaperDol.bif,0x0620068B,3747,5FE532A4573BE0D18EADA88020DA0E8D0F88B54BFA380B9165CC437E2AF81845,graphics/source/sprites/WPSJ1A5.bam
supplemental:sprites:paperdoll-animation-bam:WPSJ1A5E,sprites,paperdoll-animation-bam,WPSJ1A5E,BAMC,V1,18,8,data/PaperDol.bif,0x0620068C,2507,D465DCE1C90D9CF64E58EA5920291C33AA76F47CDC77267D34FC0C7F79BBCE5C,graphics/source/sprites/WPSJ1A5E.bam
supplemental:sprites:paperdoll-animation-bam:WPSJ1A6,sprites,paperdoll-animation-bam,WPSJ1A6,BAMC,V1,40,8,data/PaperDol.bif,0x0620068D,4588,1CDFEB8E6A41ACD610B8D92D35C225BFE38B53929413B1EC6EB3C3DDD6C4C4AA,graphics/source/sprites/WPSJ1A6.bam
supplemental:sprites:paperdoll-animation-bam:WPSJ1A6E,sprites,paperdoll-animation-bam,WPSJ1A6E,BAMC,V1,24,8,data/PaperDol.bif,0x0620068E,3026,E5D84306ADD68193311C46C17A39EAA58606A9258E186E9AF4A33FB9F61A8A78,graphics/source/sprites/WPSJ1A6E.bam
supplemental:sprites:paperdoll-animation-bam:WPSJ1CA,sprites,paperdoll-animation-bam,WPSJ1CA,BAMC,V1,50,62,data/PaperDol.bif,0x0620068F,5933,33ED7F03015FA7BFD90A46AD10911EC78A0EE1E7DAA1551AF308D05C0634AE03,graphics/source/sprites/WPSJ1CA.bam
supplemental:sprites:paperdoll-animation-bam:WPSJ1CAE,sprites,paperdoll-animation-bam,WPSJ1CAE,BAMC,V1,30,64,data/PaperDol.bif,0x06200690,3908,4288F134AF5712BD27A910F3A3726BB94D443B167BB41AD607DD4EA97ADAE0DC,graphics/source/sprites/WPSJ1CAE.bam
supplemental:sprites:paperdoll-animation-bam:WPSJ1G1,sprites,paperdoll-animation-bam,WPSJ1G1,BAMC,V1,180,72,data/PaperDol.bif,0x06200691,16922,9B41D101D24381A7D79021621F2E6D78F7664BBBB7B487E7B8C7CE86212D0C08,graphics/source/sprites/WPSJ1G1.bam
supplemental:sprites:paperdoll-animation-bam:WPSJ1G1E,sprites,paperdoll-animation-bam,WPSJ1G1E,BAMC,V1,108,72,data/PaperDol.bif,0x06200692,10348,821272C69BFBF79D959BD2E5C4BB669590A53A1D9B3E4F2BD2DED0B0CE763533,graphics/source/sprites/WPSJ1G1E.bam
supplemental:sprites:paperdoll-animation-bam:WPSJ1INV,sprites,paperdoll-animation-bam,WPSJ1INV,BAM,V1,2,1,data/PaperDol.bif,0x06200693,2004,FCC2D05DA027F7CA047F640218E9B7B1A8B51AD853D9D48B250C892F755B0749,graphics/source/sprites/WPSJ1INV.bam
supplemental:sprites:paperdoll-animation-bam:WPSJ1SA,sprites,paperdoll-animation-bam,WPSJ1SA,BAMC,V1,20,8,data/PaperDol.bif,0x06200694,2937,C4335CE1D590EE4F09F7F4F5A173EA40C8BCB4A33543FBD965BF3AB79E8411DA,graphics/source/sprites/WPSJ1SA.bam
supplemental:sprites:paperdoll-animation-bam:WPSJ1SAE,sprites,paperdoll-animation-bam,WPSJ1SAE,BAMC,V1,12,8,data/PaperDol.bif,0x06200695,1924,67C90209EDD7A41F3AEAF04FC327761C6AAD27DB5899DC5534050C3B6AF2E7F7,graphics/source/sprites/WPSJ1SAE.bam
supplemental:sprites:paperdoll-animation-bam:WPSJ1SX,sprites,paperdoll-animation-bam,WPSJ1SX,BAMC,V1,15,8,data/PaperDol.bif,0x06200696,2318,450F026C9B0A40EFF15B907192C8F9F47AC01B928FEFA47C87E5DA0CFE2A087D,graphics/source/sprites/WPSJ1SX.bam
supplemental:sprites:paperdoll-animation-bam:WPSJ1SXE,sprites,paperdoll-animation-bam,WPSJ1SXE,BAMC,V1,9,8,data/PaperDol.bif,0x06200697,1688,3BA75BB5544DBFFE463AD86AF58D0E09AD5EB4130685D4AC0660262ABCE46B44,graphics/source/sprites/WPSJ1SXE.bam
supplemental:sprites:paperdoll-animation-bam:WPSJ1W2,sprites,paperdoll-animation-bam,WPSJ1W2,BAMC,V1,50,8,data/PaperDol.bif,0x06200698,4680,AB4D1FC5FB3BD2B4AF5EB2940182769626D1BFC973CA90E86B453C196956F8F0,graphics/source/sprites/WPSJ1W2.bam
supplemental:sprites:paperdoll-animation-bam:WPSJ1W2E,sprites,paperdoll-animation-bam,WPSJ1W2E,BAMC,V1,30,8,data/PaperDol.bif,0x06200699,3011,BBDB0CE5BBEE7988C259B8B075903F7D1BBE64FCEFE585CACE8633882A2FB740,graphics/source/sprites/WPSJ1W2E.bam
supplemental:sprites:paperdoll-animation-bam:WPSJ2A1,sprites,paperdoll-animation-bam,WPSJ2A1,BAMC,V1,50,16,data/PaperDol.bif,0x0620069A,5466,C982F1F5F19C99A699C9812FC7163DEDF399F0CDEEEEF5EB1162D5995D9CCB8C,graphics/source/sprites/WPSJ2A1.bam
supplemental:sprites:paperdoll-animation-bam:WPSJ2A1E,sprites,paperdoll-animation-bam,WPSJ2A1E,BAMC,V1,30,16,data/PaperDol.bif,0x0620069B,3635,59A4DB9AA205A0F3A61C363956747257CCEF464B5FE811DA1E2E73D9A8FC8D22,graphics/source/sprites/WPSJ2A1E.bam
supplemental:sprites:paperdoll-animation-bam:WPSJ2A2,sprites,paperdoll-animation-bam,WPSJ2A2,BAMC,V1,50,8,data/PaperDol.bif,0x0620069C,5458,53FA5D81823371BBA1B94DA713832ABE9E6E704397C81E711E0EB91E4C1F6313,graphics/source/sprites/WPSJ2A2.bam
supplemental:sprites:paperdoll-animation-bam:WPSJ2A2E,sprites,paperdoll-animation-bam,WPSJ2A2E,BAMC,V1,30,8,data/PaperDol.bif,0x0620069D,3562,CC08698D5A25403905AAE7CA971E5A3ECDBE798BA29C3665F74E0C4F8C2219AD,graphics/source/sprites/WPSJ2A2E.bam
supplemental:sprites:paperdoll-animation-bam:WPSJ2A3,sprites,paperdoll-animation-bam,WPSJ2A3,BAMC,V1,50,8,data/PaperDol.bif,0x0620069E,5383,D3CEF36E5753BAE8A142369CAF41B17C0D1718EC938761199E2E30A574A767EE,graphics/source/sprites/WPSJ2A3.bam
supplemental:sprites:paperdoll-animation-bam:WPSJ2A3E,sprites,paperdoll-animation-bam,WPSJ2A3E,BAMC,V1,30,8,data/PaperDol.bif,0x0620069F,3625,615A80091932B30FEB273BD05901FC5DDD44E6EBA647A8570BB5F142A1EA5A96,graphics/source/sprites/WPSJ2A3E.bam
supplemental:sprites:paperdoll-animation-bam:WPSJ2A4,sprites,paperdoll-animation-bam,WPSJ2A4,BAMC,V1,50,8,data/PaperDol.bif,0x062006A0,5325,724AE357D0F947BAE72C1F237088143922784F3EDB8AA28588B8046EF3DA454D,graphics/source/sprites/WPSJ2A4.bam
supplemental:sprites:paperdoll-animation-bam:WPSJ2A4E,sprites,paperdoll-animation-bam,WPSJ2A4E,BAMC,V1,30,8,data/PaperDol.bif,0x062006A1,3577,64D524030ECEA2A988CD5C1E691AF11871ABC6D38B7F3CD0E1905A7D0FDC3454,graphics/source/sprites/WPSJ2A4E.bam
supplemental:sprites:paperdoll-animation-bam:WPSJ2A5,sprites,paperdoll-animation-bam,WPSJ2A5,BAMC,V1,30,8,data/PaperDol.bif,0x062006A2,3587,4BD9C9CA4003920878D34A7C864FF65A523CE9D100E54E6D8A415C8888606FDC,graphics/source/sprites/WPSJ2A5.bam
supplemental:sprites:paperdoll-animation-bam:WPSJ2A5E,sprites,paperdoll-animation-bam,WPSJ2A5E,BAMC,V1,18,8,data/PaperDol.bif,0x062006A3,2428,0B31EF40FED6E43C470CB405945B7066568A6EB14CEFD2D0D86D5904DA243BF9,graphics/source/sprites/WPSJ2A5E.bam
supplemental:sprites:paperdoll-animation-bam:WPSJ2A6,sprites,paperdoll-animation-bam,WPSJ2A6,BAMC,V1,40,8,data/PaperDol.bif,0x062006A4,4468,53194D855D486D1170A682AB996DFE1E9B498DFE7F7A06B2CC26EE5333816A9F,graphics/source/sprites/WPSJ2A6.bam
supplemental:sprites:paperdoll-animation-bam:WPSJ2A6E,sprites,paperdoll-animation-bam,WPSJ2A6E,BAMC,V1,24,8,data/PaperDol.bif,0x062006A5,3059,3B298C604695536955C7FBB15A3AB577B0B12EC402DB8D3B4EB5F033CF783E75,graphics/source/sprites/WPSJ2A6E.bam
supplemental:sprites:paperdoll-animation-bam:WPSJ2CA,sprites,paperdoll-animation-bam,WPSJ2CA,BAMC,V1,50,62,data/PaperDol.bif,0x062006A6,5847,170E0DC0B74C34E3037871798DE40DCC768F56DF2FF1EE1196C8A609DF0E0233,graphics/source/sprites/WPSJ2CA.bam
supplemental:sprites:paperdoll-animation-bam:WPSJ2CAE,sprites,paperdoll-animation-bam,WPSJ2CAE,BAMC,V1,30,64,data/PaperDol.bif,0x062006A7,3918,45E522F9A37216D39E321EB05F10ED45854542706BDEFE7C8C75BC5F09E6D086,graphics/source/sprites/WPSJ2CAE.bam
supplemental:sprites:paperdoll-animation-bam:WPSJ2G1,sprites,paperdoll-animation-bam,WPSJ2G1,BAMC,V1,180,72,data/PaperDol.bif,0x062006A8,16066,260DBD64D0AA27556E5924C0217B80B90719849BE8320226FF0B2A3373225153,graphics/source/sprites/WPSJ2G1.bam
supplemental:sprites:paperdoll-animation-bam:WPSJ2G1E,sprites,paperdoll-animation-bam,WPSJ2G1E,BAMC,V1,108,72,data/PaperDol.bif,0x062006A9,10166,0C5E5A7C6236ABF04E4E524F9454930D27F7F2A91ADC2E6389C26D2500B018C0,graphics/source/sprites/WPSJ2G1E.bam
supplemental:sprites:paperdoll-animation-bam:WPSJ2INV,sprites,paperdoll-animation-bam,WPSJ2INV,BAM,V1,2,1,data/PaperDol.bif,0x062006AA,2472,710A98EBB42A991BABE9D3D1DBEF326AA71719001DB472DEFD0C5C8F72512AA7,graphics/source/sprites/WPSJ2INV.bam
supplemental:sprites:paperdoll-animation-bam:WPSJ2SA,sprites,paperdoll-animation-bam,WPSJ2SA,BAMC,V1,20,8,data/PaperDol.bif,0x062006AB,2687,3B76D99466C2B4693514523DE54F931BF7CFE807254771F91AF80DCFCCCCE312,graphics/source/sprites/WPSJ2SA.bam
supplemental:sprites:paperdoll-animation-bam:WPSJ2SAE,sprites,paperdoll-animation-bam,WPSJ2SAE,BAMC,V1,12,8,data/PaperDol.bif,0x062006AC,1960,EE717050635546EEC07EB7E82BDFB80AC25FABE30A5EF97CCE96AB7A202082DE,graphics/source/sprites/WPSJ2SAE.bam
supplemental:sprites:paperdoll-animation-bam:WPSJ2SX,sprites,paperdoll-animation-bam,WPSJ2SX,BAMC,V1,15,8,data/PaperDol.bif,0x062006AD,2167,F647DEF181F8DE03A0EC74998FB7EA163C9C6E78FF9575B2E3E55E82FFB43DDC,graphics/source/sprites/WPSJ2SX.bam
supplemental:sprites:paperdoll-animation-bam:WPSJ2SXE,sprites,paperdoll-animation-bam,WPSJ2SXE,BAMC,V1,9,8,data/PaperDol.bif,0x062006AE,1636,2280E349AB9F582C99990E7DA34A40D4311C4D839447AAED2AC2D8462E72D472,graphics/source/sprites/WPSJ2SXE.bam
supplemental:sprites:paperdoll-animation-bam:WPSJ2W2,sprites,paperdoll-animation-bam,WPSJ2W2,BAMC,V1,50,8,data/PaperDol.bif,0x062006AF,4356,42A5E8A870C1FB42EB922DA59D64E9397052D888C975A65E010F00327A313050,graphics/source/sprites/WPSJ2W2.bam
supplemental:sprites:paperdoll-animation-bam:WPSJ2W2E,sprites,paperdoll-animation-bam,WPSJ2W2E,BAMC,V1,30,8,data/PaperDol.bif,0x062006B0,3024,C1372338C00A6035AA594162097C826F827B209DCBD68016F9E3C9AE04354EA7,graphics/source/sprites/WPSJ2W2E.bam
supplemental:sprites:paperdoll-animation-bam:WPSJ3A1,sprites,paperdoll-animation-bam,WPSJ3A1,BAMC,V1,50,16,data/PaperDol.bif,0x062006B1,5361,443D755F8B178D2EBB7CAF208F5788B40A2C8942EBE21F60B81329B9E7797031,graphics/source/sprites/WPSJ3A1.bam
supplemental:sprites:paperdoll-animation-bam:WPSJ3A1E,sprites,paperdoll-animation-bam,WPSJ3A1E,BAMC,V1,30,16,data/PaperDol.bif,0x062006B2,3595,90B98BEDC05AED252062AE88D4DC6357FD866D85C499B360479CFD77B18669A0,graphics/source/sprites/WPSJ3A1E.bam
supplemental:sprites:paperdoll-animation-bam:WPSJ3A2,sprites,paperdoll-animation-bam,WPSJ3A2,BAMC,V1,50,8,data/PaperDol.bif,0x062006B3,5223,F2830E77465BB014273B24A3ABBADD84CB8759A64D5956AE65B4E6433DC2D665,graphics/source/sprites/WPSJ3A2.bam
supplemental:sprites:paperdoll-animation-bam:WPSJ3A2E,sprites,paperdoll-animation-bam,WPSJ3A2E,BAMC,V1,30,8,data/PaperDol.bif,0x062006B4,3596,A44F124853FDC7B5234DE122F5A2904DAA9FFD28140D3027117FA8E9F3BE534D,graphics/source/sprites/WPSJ3A2E.bam
supplemental:sprites:paperdoll-animation-bam:WPSJ3A3,sprites,paperdoll-animation-bam,WPSJ3A3,BAMC,V1,50,8,data/PaperDol.bif,0x062006B5,5330,7AB555460210B980442D16A726659A7E6C1928E1C009FC84E49A2996A8D2D002,graphics/source/sprites/WPSJ3A3.bam
supplemental:sprites:paperdoll-animation-bam:WPSJ3A3E,sprites,paperdoll-animation-bam,WPSJ3A3E,BAMC,V1,30,8,data/PaperDol.bif,0x062006B6,3409,4F67EDAC4B77C70E7F88F3EC888E3390B9A6539DF790FDD5312DD56C39215DEE,graphics/source/sprites/WPSJ3A3E.bam
supplemental:sprites:paperdoll-animation-bam:WPSJ3A4,sprites,paperdoll-animation-bam,WPSJ3A4,BAMC,V1,50,8,data/PaperDol.bif,0x062006B7,5198,D2940C8903456924BF919FAE078B1898FA970994B6CDCF9B8BE8471339100DAE,graphics/source/sprites/WPSJ3A4.bam
supplemental:sprites:paperdoll-animation-bam:WPSJ3A4E,sprites,paperdoll-animation-bam,WPSJ3A4E,BAMC,V1,30,8,data/PaperDol.bif,0x062006B8,3402,FE20A987478306E4D71825F16967A4C2A6E5E72BE348DEC8070ECC01066D3965,graphics/source/sprites/WPSJ3A4E.bam
supplemental:sprites:paperdoll-animation-bam:WPSJ3A5,sprites,paperdoll-animation-bam,WPSJ3A5,BAMC,V1,30,8,data/PaperDol.bif,0x062006B9,3455,61F2DDB9B1A55F93F87D019A65109FE45F26A5100897C70E1C6A88C29D5B1720,graphics/source/sprites/WPSJ3A5.bam
supplemental:sprites:paperdoll-animation-bam:WPSJ3A5E,sprites,paperdoll-animation-bam,WPSJ3A5E,BAMC,V1,18,8,data/PaperDol.bif,0x062006BA,2393,09A642D018FE2811C087C1256724454DEF4DF0BF1BCEA563D615E2970CFE0E3D,graphics/source/sprites/WPSJ3A5E.bam
supplemental:sprites:paperdoll-animation-bam:WPSJ3A6,sprites,paperdoll-animation-bam,WPSJ3A6,BAMC,V1,40,8,data/PaperDol.bif,0x062006BB,4341,49FEBA7BA745D0AA3CFA9A516C160476C202B422E81DAE523C803AFBF9160942,graphics/source/sprites/WPSJ3A6.bam
supplemental:sprites:paperdoll-animation-bam:WPSJ3A6E,sprites,paperdoll-animation-bam,WPSJ3A6E,BAMC,V1,24,8,data/PaperDol.bif,0x062006BC,2950,2F9140E89671F1FFB669DAC02DEE3D6F627512B3BDDA30E8CAD4AC6CF668EFFB,graphics/source/sprites/WPSJ3A6E.bam
supplemental:sprites:paperdoll-animation-bam:WPSJ3CA,sprites,paperdoll-animation-bam,WPSJ3CA,BAMC,V1,50,64,data/PaperDol.bif,0x062006BD,5585,03A9FBE62B3D99FBDA6B60BE4B9367B5065CF078D3C32F489B5C5FAE12DECF98,graphics/source/sprites/WPSJ3CA.bam
supplemental:sprites:paperdoll-animation-bam:WPSJ3CAE,sprites,paperdoll-animation-bam,WPSJ3CAE,BAMC,V1,30,64,data/PaperDol.bif,0x062006BE,3766,ADE6EC1A0F8C9B23CF439A23F5C4EDE71452018BCF8D99683B41AB89BAEE0C7C,graphics/source/sprites/WPSJ3CAE.bam
supplemental:sprites:paperdoll-animation-bam:WPSJ3G1,sprites,paperdoll-animation-bam,WPSJ3G1,BAMC,V1,180,72,data/PaperDol.bif,0x062006BF,15392,909FD934699C9D3EA656E5CB0BF12C207EE44E237C7559AE156C27DB7E386E9A,graphics/source/sprites/WPSJ3G1.bam
supplemental:sprites:paperdoll-animation-bam:WPSJ3G1E,sprites,paperdoll-animation-bam,WPSJ3G1E,BAMC,V1,108,72,data/PaperDol.bif,0x062006C0,9540,2D6A8C6F973BE443AC5684B7EB79774007E708DFFAC18A2D9DF62C7D69EC8BA2,graphics/source/sprites/WPSJ3G1E.bam
supplemental:sprites:paperdoll-animation-bam:WPSJ3INV,sprites,paperdoll-animation-bam,WPSJ3INV,BAM,V1,2,1,data/PaperDol.bif,0x062006C1,1974,0150BB83197AF847F6F7B5AE76CA92941F011B4654E86EECBE017CB42ED0072F,graphics/source/sprites/WPSJ3INV.bam
supplemental:sprites:paperdoll-animation-bam:WPSJ3SA,sprites,paperdoll-animation-bam,WPSJ3SA,BAMC,V1,20,8,data/PaperDol.bif,0x062006C2,2601,E4917DFFC4820A874B5677194B958D9D9FEBB9B400C04B743E22FB7D0AEF4500,graphics/source/sprites/WPSJ3SA.bam
supplemental:sprites:paperdoll-animation-bam:WPSJ3SAE,sprites,paperdoll-animation-bam,WPSJ3SAE,BAMC,V1,12,8,data/PaperDol.bif,0x062006C3,1926,200A09B6A7BCFAE4E9D0C4E9562FD41A897A75B9F1E563BE873C47E319685CE5,graphics/source/sprites/WPSJ3SAE.bam
supplemental:sprites:paperdoll-animation-bam:WPSJ3SX,sprites,paperdoll-animation-bam,WPSJ3SX,BAMC,V1,15,8,data/PaperDol.bif,0x062006C4,2180,CB25BCD84C96019F1A8A8368A663984E66FD212066A204B9F30DFA41038E9F27,graphics/source/sprites/WPSJ3SX.bam
supplemental:sprites:paperdoll-animation-bam:WPSJ3SXE,sprites,paperdoll-animation-bam,WPSJ3SXE,BAMC,V1,9,8,data/PaperDol.bif,0x062006C5,1617,7DE71352E18AA269ECBC129B0B01F21A94CC774168F6A3C3BB11126A4B93C086,graphics/source/sprites/WPSJ3SXE.bam
supplemental:sprites:paperdoll-animation-bam:WPSJ3W2,sprites,paperdoll-animation-bam,WPSJ3W2,BAMC,V1,50,8,data/PaperDol.bif,0x062006C6,4307,ACF4373E5AC8B770233BFE19F6F27478F4797189AA040BCC5A6901007BAC45A8,graphics/source/sprites/WPSJ3W2.bam
supplemental:sprites:paperdoll-animation-bam:WPSJ3W2E,sprites,paperdoll-animation-bam,WPSJ3W2E,BAMC,V1,30,8,data/PaperDol.bif,0x062006C7,2808,87FE62ED3A9EE163587A2F0C90F3EB063B2F14652114646F1624DC0690C9E647,graphics/source/sprites/WPSJ3W2E.bam
supplemental:sprites:paperdoll-animation-bam:WPSJ4A1,sprites,paperdoll-animation-bam,WPSJ4A1,BAMC,V1,50,16,data/PaperDol.bif,0x062006C8,6064,3F817849121AA193A5B0FBD5ED1C3AC7AC5AE8A86375BA8F2AA2CE01147020D9,graphics/source/sprites/WPSJ4A1.bam
supplemental:sprites:paperdoll-animation-bam:WPSJ4A1E,sprites,paperdoll-animation-bam,WPSJ4A1E,BAMC,V1,30,16,data/PaperDol.bif,0x062006C9,4305,534AE46DE932164790562DCAD7F83211B57AB96AD6E0F046AE40FE6394432D49,graphics/source/sprites/WPSJ4A1E.bam
supplemental:sprites:paperdoll-animation-bam:WPSJ4A2,sprites,paperdoll-animation-bam,WPSJ4A2,BAMC,V1,50,8,data/PaperDol.bif,0x062006CA,6030,E873D8A27515C0D398DE001BDBC1E6F5EB5AF609245A3C397C4184C3398FBE5D,graphics/source/sprites/WPSJ4A2.bam
supplemental:sprites:paperdoll-animation-bam:WPSJ4A2E,sprites,paperdoll-animation-bam,WPSJ4A2E,BAMC,V1,30,8,data/PaperDol.bif,0x062006CB,4221,0D205456A9D2BF84ECFC49C63F81AFA5FB10E6832E2C905CCCCBC95956FD88C0,graphics/source/sprites/WPSJ4A2E.bam
supplemental:sprites:paperdoll-animation-bam:WPSJ4A3,sprites,paperdoll-animation-bam,WPSJ4A3,BAMC,V1,50,8,data/PaperDol.bif,0x062006CC,5907,BEADE84975FAC8003C481ED1F5CA0945293A59020DC03298C756C73E8D0DDDE7,graphics/source/sprites/WPSJ4A3.bam
supplemental:sprites:paperdoll-animation-bam:WPSJ4A3E,sprites,paperdoll-animation-bam,WPSJ4A3E,BAMC,V1,30,8,data/PaperDol.bif,0x062006CD,4089,3B2D06E9E3356F6C0EA5161F44B61203CAD42C61A2FCCBA24A3388006FC2FE02,graphics/source/sprites/WPSJ4A3E.bam
supplemental:sprites:paperdoll-animation-bam:WPSJ4A4,sprites,paperdoll-animation-bam,WPSJ4A4,BAMC,V1,50,8,data/PaperDol.bif,0x062006CE,5910,F9D97B4AA7ED1FED4729F8FDE203BEBE170E0123355F115D2D1A76EA209EC2D7,graphics/source/sprites/WPSJ4A4.bam
supplemental:sprites:paperdoll-animation-bam:WPSJ4A4E,sprites,paperdoll-animation-bam,WPSJ4A4E,BAMC,V1,30,8,data/PaperDol.bif,0x062006CF,4051,F80012D0AE2D85DF494BF0E75F05DC20C5AFA94E165B636A39CA2A4480941414,graphics/source/sprites/WPSJ4A4E.bam
supplemental:sprites:paperdoll-animation-bam:WPSJ4A5,sprites,paperdoll-animation-bam,WPSJ4A5,BAMC,V1,30,8,data/PaperDol.bif,0x062006D0,3935,DA7489B0B2DD7953342F303A223DFD759F798DABC107FBEC27AC96C599EEF42A,graphics/source/sprites/WPSJ4A5.bam
supplemental:sprites:paperdoll-animation-bam:WPSJ4A5E,sprites,paperdoll-animation-bam,WPSJ4A5E,BAMC,V1,18,8,data/PaperDol.bif,0x062006D1,2672,8AC4AC53C6854A666EEC408DB613E3B747258D25D1A63903DDDB8F936B6E2D3D,graphics/source/sprites/WPSJ4A5E.bam
supplemental:sprites:paperdoll-animation-bam:WPSJ4A6,sprites,paperdoll-animation-bam,WPSJ4A6,BAMC,V1,40,8,data/PaperDol.bif,0x062006D2,4941,1356044772DC9D538DF421D89A6AC9DFE533E0FBB15285381AAE5C6F06A82FDF,graphics/source/sprites/WPSJ4A6.bam
supplemental:sprites:paperdoll-animation-bam:WPSJ4A6E,sprites,paperdoll-animation-bam,WPSJ4A6E,BAMC,V1,24,8,data/PaperDol.bif,0x062006D3,3344,400BBBA3564542624E3A6858844FB67402EF73F920E7C35896140941833C3D5B,graphics/source/sprites/WPSJ4A6E.bam
supplemental:sprites:paperdoll-animation-bam:WPSJ4CA,sprites,paperdoll-animation-bam,WPSJ4CA,BAMC,V1,50,62,data/PaperDol.bif,0x062006D4,6368,015EC324267D6FA7B5D7E661A4F7055355F44D5852A4E7193F08D7E61A9C56E1,graphics/source/sprites/WPSJ4CA.bam
supplemental:sprites:paperdoll-animation-bam:WPSJ4CAE,sprites,paperdoll-animation-bam,WPSJ4CAE,BAMC,V1,30,64,data/PaperDol.bif,0x062006D5,4272,F2F460957C6AD13AFD13023B2305E20DDD7FA41780557AFE9CF875329C3921FC,graphics/source/sprites/WPSJ4CAE.bam
supplemental:sprites:paperdoll-animation-bam:WPSJ4G1,sprites,paperdoll-animation-bam,WPSJ4G1,BAMC,V1,180,72,data/PaperDol.bif,0x062006D6,17136,166BA8C7A511B69224CA938BDC0DA932F957E3FF7F74148F916C853D9CF6B58D,graphics/source/sprites/WPSJ4G1.bam
supplemental:sprites:paperdoll-animation-bam:WPSJ4G1E,sprites,paperdoll-animation-bam,WPSJ4G1E,BAMC,V1,108,72,data/PaperDol.bif,0x062006D7,10934,F9292AF2A49B6AE90D0443DA6D513028C5B7685A534326EE15B434F8C50A17AD,graphics/source/sprites/WPSJ4G1E.bam
supplemental:sprites:paperdoll-animation-bam:WPSJ4INV,sprites,paperdoll-animation-bam,WPSJ4INV,BAM,V1,2,1,data/PaperDol.bif,0x062006D8,1828,9D09364C733AAB11AC555AA70540EA809D3624BFA2EE6A5936C64912D21CC536,graphics/source/sprites/WPSJ4INV.bam
supplemental:sprites:paperdoll-animation-bam:WPSJ4SA,sprites,paperdoll-animation-bam,WPSJ4SA,BAMC,V1,20,8,data/PaperDol.bif,0x062006D9,2941,A40CEEE303EB0F2BF1E72434D8796A1A5B2B2F36C5BF3A3C66F5BD0BC27D970F,graphics/source/sprites/WPSJ4SA.bam
supplemental:sprites:paperdoll-animation-bam:WPSJ4SAE,sprites,paperdoll-animation-bam,WPSJ4SAE,BAMC,V1,12,8,data/PaperDol.bif,0x062006DA,2216,D8338F3E274FEBA18BC4C3566B2E8206C1D860B4896C834B60DB59C75B5D4250,graphics/source/sprites/WPSJ4SAE.bam
supplemental:sprites:paperdoll-animation-bam:WPSJ4SX,sprites,paperdoll-animation-bam,WPSJ4SX,BAMC,V1,15,8,data/PaperDol.bif,0x062006DB,2394,638C2693F9CA70B6681CCC5708B358DEC500016BBDE41D73B4F7F10A60DDC8B0,graphics/source/sprites/WPSJ4SX.bam
supplemental:sprites:paperdoll-animation-bam:WPSJ4SXE,sprites,paperdoll-animation-bam,WPSJ4SXE,BAMC,V1,9,8,data/PaperDol.bif,0x062006DC,1800,0563AFA1253FA84A4A2F0A51E8A01E593FB1AD737941668C5D5173931ECC4439,graphics/source/sprites/WPSJ4SXE.bam
supplemental:sprites:paperdoll-animation-bam:WPSJ4W2,sprites,paperdoll-animation-bam,WPSJ4W2,BAMC,V1,50,8,data/PaperDol.bif,0x062006DD,4784,2C74031A8D44F1BA677EBB1EA7049298612F22E199041A6188D0205BAE7CD634,graphics/source/sprites/WPSJ4W2.bam
supplemental:sprites:paperdoll-animation-bam:WPSJ4W2E,sprites,paperdoll-animation-bam,WPSJ4W2E,BAMC,V1,30,8,data/PaperDol.bif,0x062006DE,3399,B0D1EEAC35F1B942AAC82F8B5B7D2084428F8DCEDFAD80E47416F5D5FB45E6A8,graphics/source/sprites/WPSJ4W2E.bam
supplemental:sprites:paperdoll-animation-bam:WPSJ5A1,sprites,paperdoll-animation-bam,WPSJ5A1,BAMC,V1,50,16,data/PaperDol.bif,0x062006DF,5333,04B23B77B76BF9323DE55C6975710FB7B72159245E78BB12B060CDC72968B855,graphics/source/sprites/WPSJ5A1.bam
