asset_key,relation,dependency_resref,dependency_format,present,source_bif,locator,source_size,source_sha256,extracted_path
icon:CRING10,texture-page,MOS0086,PVRZ,yes,data/bgee.bif,0x0B0000A2,33711,77E4D0C150A1E6CEE95AE792A443BDD147F2D53F0C6FD7CDAF9892CFAE4242C8,icons/dependencies/pvrz/MOS0086.pvrz
icon:CRING11,texture-page,MOS0086,PVRZ,yes,data/bgee.bif,0x0B0000A2,33711,77E4D0C150A1E6CEE95AE792A443BDD147F2D53F0C6FD7CDAF9892CFAE4242C8,icons/dependencies/pvrz/MOS0086.pvrz
icon:CRING20,texture-page,MOS0086,PVRZ,yes,data/bgee.bif,0x0B0000A2,33711,77E4D0C150A1E6CEE95AE792A443BDD147F2D53F0C6FD7CDAF9892CFAE4242C8,icons/dependencies/pvrz/MOS0086.pvrz
icon:CRING21,texture-page,MOS0086,PVRZ,yes,data/bgee.bif,0x0B0000A2,33711,77E4D0C150A1E6CEE95AE792A443BDD147F2D53F0C6FD7CDAF9892CFAE4242C8,icons/dependencies/pvrz/MOS0086.pvrz
icon:CRING22,texture-page,MOS0086,PVRZ,yes,data/bgee.bif,0x0B0000A2,33711,77E4D0C150A1E6CEE95AE792A443BDD147F2D53F0C6FD7CDAF9892CFAE4242C8,icons/dependencies/pvrz/MOS0086.pvrz
icon:CRING23,texture-page,MOS0086,PVRZ,yes,data/bgee.bif,0x0B0000A2,33711,77E4D0C150A1E6CEE95AE792A443BDD147F2D53F0C6FD7CDAF9892CFAE4242C8,icons/dependencies/pvrz/MOS0086.pvrz
icon:CRING26,texture-page,MOS0086,PVRZ,yes,data/bgee.bif,0x0B0000A2,33711,77E4D0C150A1E6CEE95AE792A443BDD147F2D53F0C6FD7CDAF9892CFAE4242C8,icons/dependencies/pvrz/MOS0086.pvrz
icon:CRING27,texture-page,MOS0086,PVRZ,yes,data/bgee.bif,0x0B0000A2,33711,77E4D0C150A1E6CEE95AE792A443BDD147F2D53F0C6FD7CDAF9892CFAE4242C8,icons/dependencies/pvrz/MOS0086.pvrz
icon:CRING28,texture-page,MOS0086,PVRZ,yes,data/bgee.bif,0x0B0000A2,33711,77E4D0C150A1E6CEE95AE792A443BDD147F2D53F0C6FD7CDAF9892CFAE4242C8,icons/dependencies/pvrz/MOS0086.pvrz
icon:CRING29,texture-page,MOS0086,PVRZ,yes,data/bgee.bif,0x0B0000A2,33711,77E4D0C150A1E6CEE95AE792A443BDD147F2D53F0C6FD7CDAF9892CFAE4242C8,icons/dependencies/pvrz/MOS0086.pvrz
icon:CRING30,texture-page,MOS0086,PVRZ,yes,data/bgee.bif,0x0B0000A2,33711,77E4D0C150A1E6CEE95AE792A443BDD147F2D53F0C6FD7CDAF9892CFAE4242C8,icons/dependencies/pvrz/MOS0086.pvrz
icon:CRING31,texture-page,MOS0086,PVRZ,yes,data/bgee.bif,0x0B0000A2,33711,77E4D0C150A1E6CEE95AE792A443BDD147F2D53F0C6FD7CDAF9892CFAE4242C8,icons/dependencies/pvrz/MOS0086.pvrz
icon:CRING33,texture-page,MOS0086,PVRZ,yes,data/bgee.bif,0x0B0000A2,33711,77E4D0C150A1E6CEE95AE792A443BDD147F2D53F0C6FD7CDAF9892CFAE4242C8,icons/dependencies/pvrz/MOS0086.pvrz
icon:CRING34,texture-page,MOS0086,PVRZ,yes,data/bgee.bif,0x0B0000A2,33711,77E4D0C150A1E6CEE95AE792A443BDD147F2D53F0C6FD7CDAF9892CFAE4242C8,icons/dependencies/pvrz/MOS0086.pvrz
icon:CRING35,texture-page,MOS0086,PVRZ,yes,data/bgee.bif,0x0B0000A2,33711,77E4D0C150A1E6CEE95AE792A443BDD147F2D53F0C6FD7CDAF9892CFAE4242C8,icons/dependencies/pvrz/MOS0086.pvrz
icon:CRING36,texture-page,MOS0086,PVRZ,yes,data/bgee.bif,0x0B0000A2,33711,77E4D0C150A1E6CEE95AE792A443BDD147F2D53F0C6FD7CDAF9892CFAE4242C8,icons/dependencies/pvrz/MOS0086.pvrz
icon:CRING37,texture-page,MOS0086,PVRZ,yes,data/bgee.bif,0x0B0000A2,33711,77E4D0C150A1E6CEE95AE792A443BDD147F2D53F0C6FD7CDAF9892CFAE4242C8,icons/dependencies/pvrz/MOS0086.pvrz
icon:CRING38,texture-page,MOS0087,PVRZ,yes,data/bgee.bif,0x0B0000A3,52983,287CDE9BE3C12079B7C6270C434854D27C11B56E1A4D1AA32E11616D9CF2BFA0,icons/dependencies/pvrz/MOS0087.pvrz
icon:CRING39,texture-page,MOS0087,PVRZ,yes,data/bgee.bif,0x0B0000A3,52983,287CDE9BE3C12079B7C6270C434854D27C11B56E1A4D1AA32E11616D9CF2BFA0,icons/dependencies/pvrz/MOS0087.pvrz
icon:CRODS01,texture-page,MOS0087,PVRZ,yes,data/bgee.bif,0x0B0000A3,52983,287CDE9BE3C12079B7C6270C434854D27C11B56E1A4D1AA32E11616D9CF2BFA0,icons/dependencies/pvrz/MOS0087.pvrz
icon:CRODS02,texture-page,MOS0087,PVRZ,yes,data/bgee.bif,0x0B0000A3,52983,287CDE9BE3C12079B7C6270C434854D27C11B56E1A4D1AA32E11616D9CF2BFA0,icons/dependencies/pvrz/MOS0087.pvrz
icon:CRODS03,texture-page,MOS0087,PVRZ,yes,data/bgee.bif,0x0B0000A3,52983,287CDE9BE3C12079B7C6270C434854D27C11B56E1A4D1AA32E11616D9CF2BFA0,icons/dependencies/pvrz/MOS0087.pvrz
icon:CRODS04,texture-page,MOS0087,PVRZ,yes,data/bgee.bif,0x0B0000A3,52983,287CDE9BE3C12079B7C6270C434854D27C11B56E1A4D1AA32E11616D9CF2BFA0,icons/dependencies/pvrz/MOS0087.pvrz
icon:CRODS05,texture-page,MOS0087,PVRZ,yes,data/bgee.bif,0x0B0000A3,52983,287CDE9BE3C12079B7C6270C434854D27C11B56E1A4D1AA32E11616D9CF2BFA0,icons/dependencies/pvrz/MOS0087.pvrz
icon:CSCALEB,texture-page,MOS0087,PVRZ,yes,data/bgee.bif,0x0B0000A3,52983,287CDE9BE3C12079B7C6270C434854D27C11B56E1A4D1AA32E11616D9CF2BFA0,icons/dependencies/pvrz/MOS0087.pvrz
icon:CSCALER,texture-page,MOS0087,PVRZ,yes,data/bgee.bif,0x0B0000A3,52983,287CDE9BE3C12079B7C6270C434854D27C11B56E1A4D1AA32E11616D9CF2BFA0,icons/dependencies/pvrz/MOS0087.pvrz
icon:CSCRL01,texture-page,MOS0087,PVRZ,yes,data/bgee.bif,0x0B0000A3,52983,287CDE9BE3C12079B7C6270C434854D27C11B56E1A4D1AA32E11616D9CF2BFA0,icons/dependencies/pvrz/MOS0087.pvrz
icon:CSCRL02,texture-page,MOS0278,PVRZ,yes,data/Patch25.bif,0x01000026,271861,D24CBBE4907AE57E18B7551E8B232A0AAB2E329A7D34E82AA5B24406D9B1A63E,icons/dependencies/pvrz/MOS0278.pvrz
icon:CSCRL02,texture-page,MOS0279,PVRZ,yes,data/Patch25.bif,0x01000027,76050,6C4C7EBF4F2E63F66414FE9A3DCC878FA6125FA8FD95373090294F34C7B7F178,icons/dependencies/pvrz/MOS0279.pvrz
icon:CSCRL2J,texture-page,MOS0087,PVRZ,yes,data/bgee.bif,0x0B0000A3,52983,287CDE9BE3C12079B7C6270C434854D27C11B56E1A4D1AA32E11616D9CF2BFA0,icons/dependencies/pvrz/MOS0087.pvrz
icon:CSCRL3D,texture-page,MOS0087,PVRZ,yes,data/bgee.bif,0x0B0000A3,52983,287CDE9BE3C12079B7C6270C434854D27C11B56E1A4D1AA32E11616D9CF2BFA0,icons/dependencies/pvrz/MOS0087.pvrz
icon:CSHLD01,texture-page,MOS0088,PVRZ,yes,data/bgee.bif,0x0B0000A4,73822,9D19A0EB465AA2FFCA3314EDBCA43BFA73A93CAAB87123475E50B66E54B6C22C,icons/dependencies/pvrz/MOS0088.pvrz
icon:CSHLD02,texture-page,MOS0088,PVRZ,yes,data/bgee.bif,0x0B0000A4,73822,9D19A0EB465AA2FFCA3314EDBCA43BFA73A93CAAB87123475E50B66E54B6C22C,icons/dependencies/pvrz/MOS0088.pvrz
icon:CSHLD03,texture-page,MOS0088,PVRZ,yes,data/bgee.bif,0x0B0000A4,73822,9D19A0EB465AA2FFCA3314EDBCA43BFA73A93CAAB87123475E50B66E54B6C22C,icons/dependencies/pvrz/MOS0088.pvrz
icon:CSHLD04,texture-page,MOS0088,PVRZ,yes,data/bgee.bif,0x0B0000A4,73822,9D19A0EB465AA2FFCA3314EDBCA43BFA73A93CAAB87123475E50B66E54B6C22C,icons/dependencies/pvrz/MOS0088.pvrz
icon:CSHLD06,texture-page,MOS0088,PVRZ,yes,data/bgee.bif,0x0B0000A4,73822,9D19A0EB465AA2FFCA3314EDBCA43BFA73A93CAAB87123475E50B66E54B6C22C,icons/dependencies/pvrz/MOS0088.pvrz
icon:CSHLD07,texture-page,MOS0088,PVRZ,yes,data/bgee.bif,0x0B0000A4,73822,9D19A0EB465AA2FFCA3314EDBCA43BFA73A93CAAB87123475E50B66E54B6C22C,icons/dependencies/pvrz/MOS0088.pvrz
icon:CSHLD08,texture-page,MOS0088,PVRZ,yes,data/bgee.bif,0x0B0000A4,73822,9D19A0EB465AA2FFCA3314EDBCA43BFA73A93CAAB87123475E50B66E54B6C22C,icons/dependencies/pvrz/MOS0088.pvrz
icon:CSHLD09,texture-page,MOS0088,PVRZ,yes,data/bgee.bif,0x0B0000A4,73822,9D19A0EB465AA2FFCA3314EDBCA43BFA73A93CAAB87123475E50B66E54B6C22C,icons/dependencies/pvrz/MOS0088.pvrz
icon:CSHLD09,texture-page,MOS0089,PVRZ,yes,data/bgee.bif,0x0B0000A5,79277,CE44CD5D79284A3A491AD8841A03E7EDE46B4A8F2F2C1CDC4370BA75F1AB0109,icons/dependencies/pvrz/MOS0089.pvrz
icon:CSHLD10,texture-page,MOS0089,PVRZ,yes,data/bgee.bif,0x0B0000A5,79277,CE44CD5D79284A3A491AD8841A03E7EDE46B4A8F2F2C1CDC4370BA75F1AB0109,icons/dependencies/pvrz/MOS0089.pvrz
icon:CSHLD17,texture-page,MOS0089,PVRZ,yes,data/bgee.bif,0x0B0000A5,79277,CE44CD5D79284A3A491AD8841A03E7EDE46B4A8F2F2C1CDC4370BA75F1AB0109,icons/dependencies/pvrz/MOS0089.pvrz
icon:CSHLD19,texture-page,MOS0089,PVRZ,yes,data/bgee.bif,0x0B0000A5,79277,CE44CD5D79284A3A491AD8841A03E7EDE46B4A8F2F2C1CDC4370BA75F1AB0109,icons/dependencies/pvrz/MOS0089.pvrz
icon:CSHLD21,texture-page,MOS0089,PVRZ,yes,data/bgee.bif,0x0B0000A5,79277,CE44CD5D79284A3A491AD8841A03E7EDE46B4A8F2F2C1CDC4370BA75F1AB0109,icons/dependencies/pvrz/MOS0089.pvrz
icon:CSHLD22,texture-page,MOS0089,PVRZ,yes,data/bgee.bif,0x0B0000A5,79277,CE44CD5D79284A3A491AD8841A03E7EDE46B4A8F2F2C1CDC4370BA75F1AB0109,icons/dependencies/pvrz/MOS0089.pvrz
icon:CSHLD23,texture-page,MOS0089,PVRZ,yes,data/bgee.bif,0x0B0000A5,79277,CE44CD5D79284A3A491AD8841A03E7EDE46B4A8F2F2C1CDC4370BA75F1AB0109,icons/dependencies/pvrz/MOS0089.pvrz
icon:CSHLD25,texture-page,MOS0090,PVRZ,yes,data/bgee.bif,0x0B0000A6,63784,6CB776146BD340873B9FEF2CF1C213F638DC231140C0BE46B649D1138E71E97A,icons/dependencies/pvrz/MOS0090.pvrz
icon:CSHLD27,texture-page,MOS0090,PVRZ,yes,data/bgee.bif,0x0B0000A6,63784,6CB776146BD340873B9FEF2CF1C213F638DC231140C0BE46B649D1138E71E97A,icons/dependencies/pvrz/MOS0090.pvrz
icon:CSHLD28,texture-page,MOS0090,PVRZ,yes,data/bgee.bif,0x0B0000A6,63784,6CB776146BD340873B9FEF2CF1C213F638DC231140C0BE46B649D1138E71E97A,icons/dependencies/pvrz/MOS0090.pvrz
icon:CSHLD29,texture-page,MOS0090,PVRZ,yes,data/bgee.bif,0x0B0000A6,63784,6CB776146BD340873B9FEF2CF1C213F638DC231140C0BE46B649D1138E71E97A,icons/dependencies/pvrz/MOS0090.pvrz
icon:CSHLD30,texture-page,MOS0090,PVRZ,yes,data/bgee.bif,0x0B0000A6,63784,6CB776146BD340873B9FEF2CF1C213F638DC231140C0BE46B649D1138E71E97A,icons/dependencies/pvrz/MOS0090.pvrz
icon:CSLNG01,texture-page,MOS0090,PVRZ,yes,data/bgee.bif,0x0B0000A6,63784,6CB776146BD340873B9FEF2CF1C213F638DC231140C0BE46B649D1138E71E97A,icons/dependencies/pvrz/MOS0090.pvrz
icon:CSLNG02,texture-page,MOS0090,PVRZ,yes,data/bgee.bif,0x0B0000A6,63784,6CB776146BD340873B9FEF2CF1C213F638DC231140C0BE46B649D1138E71E97A,icons/dependencies/pvrz/MOS0090.pvrz
icon:CSLNG03,texture-page,MOS0279,PVRZ,yes,data/Patch25.bif,0x01000027,76050,6C4C7EBF4F2E63F66414FE9A3DCC878FA6125FA8FD95373090294F34C7B7F178,icons/dependencies/pvrz/MOS0279.pvrz
icon:CSLNG04,texture-page,MOS0090,PVRZ,yes,data/bgee.bif,0x0B0000A6,63784,6CB776146BD340873B9FEF2CF1C213F638DC231140C0BE46B649D1138E71E97A,icons/dependencies/pvrz/MOS0090.pvrz
icon:CSLNG05,texture-page,MOS0090,PVRZ,yes,data/bgee.bif,0x0B0000A6,63784,6CB776146BD340873B9FEF2CF1C213F638DC231140C0BE46B649D1138E71E97A,icons/dependencies/pvrz/MOS0090.pvrz
icon:CSLNG05,texture-page,MOS0091,PVRZ,yes,data/bgee.bif,0x0B0000A7,36446,65C3F1D43ABDB2B78200E770981066A77CCF783EE0570CF2C323037320024B6E,icons/dependencies/pvrz/MOS0091.pvrz
icon:CSLNG06,texture-page,MOS0091,PVRZ,yes,data/bgee.bif,0x0B0000A7,36446,65C3F1D43ABDB2B78200E770981066A77CCF783EE0570CF2C323037320024B6E,icons/dependencies/pvrz/MOS0091.pvrz
icon:CSLNG07,texture-page,MOS0091,PVRZ,yes,data/bgee.bif,0x0B0000A7,36446,65C3F1D43ABDB2B78200E770981066A77CCF783EE0570CF2C323037320024B6E,icons/dependencies/pvrz/MOS0091.pvrz
icon:CSPER01,texture-page,MOS0091,PVRZ,yes,data/bgee.bif,0x0B0000A7,36446,65C3F1D43ABDB2B78200E770981066A77CCF783EE0570CF2C323037320024B6E,icons/dependencies/pvrz/MOS0091.pvrz
icon:CSPER02,texture-page,MOS0091,PVRZ,yes,data/bgee.bif,0x0B0000A7,36446,65C3F1D43ABDB2B78200E770981066A77CCF783EE0570CF2C323037320024B6E,icons/dependencies/pvrz/MOS0091.pvrz
icon:CSPER03,texture-page,MOS0091,PVRZ,yes,data/bgee.bif,0x0B0000A7,36446,65C3F1D43ABDB2B78200E770981066A77CCF783EE0570CF2C323037320024B6E,icons/dependencies/pvrz/MOS0091.pvrz
icon:CSPER05,texture-page,MOS0091,PVRZ,yes,data/bgee.bif,0x0B0000A7,36446,65C3F1D43ABDB2B78200E770981066A77CCF783EE0570CF2C323037320024B6E,icons/dependencies/pvrz/MOS0091.pvrz
icon:CSPER06,texture-page,MOS0091,PVRZ,yes,data/bgee.bif,0x0B0000A7,36446,65C3F1D43ABDB2B78200E770981066A77CCF783EE0570CF2C323037320024B6E,icons/dependencies/pvrz/MOS0091.pvrz
icon:CSPER07,texture-page,MOS0091,PVRZ,yes,data/bgee.bif,0x0B0000A7,36446,65C3F1D43ABDB2B78200E770981066A77CCF783EE0570CF2C323037320024B6E,icons/dependencies/pvrz/MOS0091.pvrz
icon:CSPER08,texture-page,MOS0091,PVRZ,yes,data/bgee.bif,0x0B0000A7,36446,65C3F1D43ABDB2B78200E770981066A77CCF783EE0570CF2C323037320024B6E,icons/dependencies/pvrz/MOS0091.pvrz
icon:CSPER09,texture-page,MOS0091,PVRZ,yes,data/bgee.bif,0x0B0000A7,36446,65C3F1D43ABDB2B78200E770981066A77CCF783EE0570CF2C323037320024B6E,icons/dependencies/pvrz/MOS0091.pvrz
icon:CSPER10,texture-page,MOS0091,PVRZ,yes,data/bgee.bif,0x0B0000A7,36446,65C3F1D43ABDB2B78200E770981066A77CCF783EE0570CF2C323037320024B6E,icons/dependencies/pvrz/MOS0091.pvrz
icon:CSTAF01,texture-page,MOS0092,PVRZ,yes,data/bgee.bif,0x0B0000A8,43099,EDDA7455DE61D60E2C759542BEF1F0629EF222ADDCE54CF3399F2196A111085D,icons/dependencies/pvrz/MOS0092.pvrz
icon:CSTAF02,texture-page,MOS0092,PVRZ,yes,data/bgee.bif,0x0B0000A8,43099,EDDA7455DE61D60E2C759542BEF1F0629EF222ADDCE54CF3399F2196A111085D,icons/dependencies/pvrz/MOS0092.pvrz
icon:CSTAF09,texture-page,MOS0092,PVRZ,yes,data/bgee.bif,0x0B0000A8,43099,EDDA7455DE61D60E2C759542BEF1F0629EF222ADDCE54CF3399F2196A111085D,icons/dependencies/pvrz/MOS0092.pvrz
icon:CSTAF10,texture-page,MOS0092,PVRZ,yes,data/bgee.bif,0x0B0000A8,43099,EDDA7455DE61D60E2C759542BEF1F0629EF222ADDCE54CF3399F2196A111085D,icons/dependencies/pvrz/MOS0092.pvrz
icon:CSTAF12,texture-page,MOS0092,PVRZ,yes,data/bgee.bif,0x0B0000A8,43099,EDDA7455DE61D60E2C759542BEF1F0629EF222ADDCE54CF3399F2196A111085D,icons/dependencies/pvrz/MOS0092.pvrz
icon:CSTAF13,texture-page,MOS0092,PVRZ,yes,data/bgee.bif,0x0B0000A8,43099,EDDA7455DE61D60E2C759542BEF1F0629EF222ADDCE54CF3399F2196A111085D,icons/dependencies/pvrz/MOS0092.pvrz
icon:CSTAF14,texture-page,MOS0092,PVRZ,yes,data/bgee.bif,0x0B0000A8,43099,EDDA7455DE61D60E2C759542BEF1F0629EF222ADDCE54CF3399F2196A111085D,icons/dependencies/pvrz/MOS0092.pvrz
icon:CSTAF15,texture-page,MOS0092,PVRZ,yes,data/bgee.bif,0x0B0000A8,43099,EDDA7455DE61D60E2C759542BEF1F0629EF222ADDCE54CF3399F2196A111085D,icons/dependencies/pvrz/MOS0092.pvrz
icon:CSTAF16,texture-page,MOS0092,PVRZ,yes,data/bgee.bif,0x0B0000A8,43099,EDDA7455DE61D60E2C759542BEF1F0629EF222ADDCE54CF3399F2196A111085D,icons/dependencies/pvrz/MOS0092.pvrz
icon:CSTAF16,texture-page,MOS0093,PVRZ,yes,data/bgee.bif,0x0B0000A9,43560,1D2E4C80CB1AD7C2CEC2F75585AAD6D36C1AAEE940D9C1EB74EE1D4AF60B3AF1,icons/dependencies/pvrz/MOS0093.pvrz
icon:CSTAF17,texture-page,MOS0093,PVRZ,yes,data/bgee.bif,0x0B0000A9,43560,1D2E4C80CB1AD7C2CEC2F75585AAD6D36C1AAEE940D9C1EB74EE1D4AF60B3AF1,icons/dependencies/pvrz/MOS0093.pvrz
icon:CSTAF18,texture-page,MOS0093,PVRZ,yes,data/bgee.bif,0x0B0000A9,43560,1D2E4C80CB1AD7C2CEC2F75585AAD6D36C1AAEE940D9C1EB74EE1D4AF60B3AF1,icons/dependencies/pvrz/MOS0093.pvrz
icon:CSTAF19,texture-page,MOS0093,PVRZ,yes,data/bgee.bif,0x0B0000A9,43560,1D2E4C80CB1AD7C2CEC2F75585AAD6D36C1AAEE940D9C1EB74EE1D4AF60B3AF1,icons/dependencies/pvrz/MOS0093.pvrz
icon:CSW1H01,texture-page,MOS0093,PVRZ,yes,data/bgee.bif,0x0B0000A9,43560,1D2E4C80CB1AD7C2CEC2F75585AAD6D36C1AAEE940D9C1EB74EE1D4AF60B3AF1,icons/dependencies/pvrz/MOS0093.pvrz
icon:CSW1H02,texture-page,MOS0093,PVRZ,yes,data/bgee.bif,0x0B0000A9,43560,1D2E4C80CB1AD7C2CEC2F75585AAD6D36C1AAEE940D9C1EB74EE1D4AF60B3AF1,icons/dependencies/pvrz/MOS0093.pvrz
icon:CSW1H03,texture-page,MOS0093,PVRZ,yes,data/bgee.bif,0x0B0000A9,43560,1D2E4C80CB1AD7C2CEC2F75585AAD6D36C1AAEE940D9C1EB74EE1D4AF60B3AF1,icons/dependencies/pvrz/MOS0093.pvrz
icon:CSW1H04,texture-page,MOS0093,PVRZ,yes,data/bgee.bif,0x0B0000A9,43560,1D2E4C80CB1AD7C2CEC2F75585AAD6D36C1AAEE940D9C1EB74EE1D4AF60B3AF1,icons/dependencies/pvrz/MOS0093.pvrz
icon:CSW1H05,texture-page,MOS0093,PVRZ,yes,data/bgee.bif,0x0B0000A9,43560,1D2E4C80CB1AD7C2CEC2F75585AAD6D36C1AAEE940D9C1EB74EE1D4AF60B3AF1,icons/dependencies/pvrz/MOS0093.pvrz
icon:CSW1H06,texture-page,MOS0093,PVRZ,yes,data/bgee.bif,0x0B0000A9,43560,1D2E4C80CB1AD7C2CEC2F75585AAD6D36C1AAEE940D9C1EB74EE1D4AF60B3AF1,icons/dependencies/pvrz/MOS0093.pvrz
icon:CSW1H07,texture-page,MOS0093,PVRZ,yes,data/bgee.bif,0x0B0000A9,43560,1D2E4C80CB1AD7C2CEC2F75585AAD6D36C1AAEE940D9C1EB74EE1D4AF60B3AF1,icons/dependencies/pvrz/MOS0093.pvrz
icon:CSW1H07,texture-page,MOS0094,PVRZ,yes,data/bgee.bif,0x0B0000AA,40185,AD7F7B774DBEC3B78108F399112EBA0A78FEFEEF1E870341F4CC18D00DAE6D78,icons/dependencies/pvrz/MOS0094.pvrz
icon:CSW1H08,texture-page,MOS0094,PVRZ,yes,data/bgee.bif,0x0B0000AA,40185,AD7F7B774DBEC3B78108F399112EBA0A78FEFEEF1E870341F4CC18D00DAE6D78,icons/dependencies/pvrz/MOS0094.pvrz
icon:CSW1H09,texture-page,MOS0094,PVRZ,yes,data/bgee.bif,0x0B0000AA,40185,AD7F7B774DBEC3B78108F399112EBA0A78FEFEEF1E870341F4CC18D00DAE6D78,icons/dependencies/pvrz/MOS0094.pvrz
icon:CSW1H10,texture-page,MOS0094,PVRZ,yes,data/bgee.bif,0x0B0000AA,40185,AD7F7B774DBEC3B78108F399112EBA0A78FEFEEF1E870341F4CC18D00DAE6D78,icons/dependencies/pvrz/MOS0094.pvrz
icon:CSW1H13,texture-page,MOS0094,PVRZ,yes,data/bgee.bif,0x0B0000AA,40185,AD7F7B774DBEC3B78108F399112EBA0A78FEFEEF1E870341F4CC18D00DAE6D78,icons/dependencies/pvrz/MOS0094.pvrz
icon:CSW1H15,texture-page,MOS0094,PVRZ,yes,data/bgee.bif,0x0B0000AA,40185,AD7F7B774DBEC3B78108F399112EBA0A78FEFEEF1E870341F4CC18D00DAE6D78,icons/dependencies/pvrz/MOS0094.pvrz
icon:CSW1H20,texture-page,MOS0094,PVRZ,yes,data/bgee.bif,0x0B0000AA,40185,AD7F7B774DBEC3B78108F399112EBA0A78FEFEEF1E870341F4CC18D00DAE6D78,icons/dependencies/pvrz/MOS0094.pvrz
icon:CSW1H23,texture-page,MOS0094,PVRZ,yes,data/bgee.bif,0x0B0000AA,40185,AD7F7B774DBEC3B78108F399112EBA0A78FEFEEF1E870341F4CC18D00DAE6D78,icons/dependencies/pvrz/MOS0094.pvrz
icon:CSW1H24,texture-page,MOS0094,PVRZ,yes,data/bgee.bif,0x0B0000AA,40185,AD7F7B774DBEC3B78108F399112EBA0A78FEFEEF1E870341F4CC18D00DAE6D78,icons/dependencies/pvrz/MOS0094.pvrz
icon:CSW1H25,texture-page,MOS0094,PVRZ,yes,data/bgee.bif,0x0B0000AA,40185,AD7F7B774DBEC3B78108F399112EBA0A78FEFEEF1E870341F4CC18D00DAE6D78,icons/dependencies/pvrz/MOS0094.pvrz
icon:CSW1H26,texture-page,MOS0094,PVRZ,yes,data/bgee.bif,0x0B0000AA,40185,AD7F7B774DBEC3B78108F399112EBA0A78FEFEEF1E870341F4CC18D00DAE6D78,icons/dependencies/pvrz/MOS0094.pvrz
icon:CSW1H26,texture-page,MOS0095,PVRZ,yes,data/bgee.bif,0x0B0000AB,64198,093D03D672742337790A4F847177130BA843A5BDEB135AFF9F0ABD7260106BDC,icons/dependencies/pvrz/MOS0095.pvrz
icon:CSW1H27,texture-page,MOS0095,PVRZ,yes,data/bgee.bif,0x0B0000AB,64198,093D03D672742337790A4F847177130BA843A5BDEB135AFF9F0ABD7260106BDC,icons/dependencies/pvrz/MOS0095.pvrz
icon:CSW1H28,texture-page,MOS0095,PVRZ,yes,data/bgee.bif,0x0B0000AB,64198,093D03D672742337790A4F847177130BA843A5BDEB135AFF9F0ABD7260106BDC,icons/dependencies/pvrz/MOS0095.pvrz
icon:CSW1H29,texture-page,MOS0095,PVRZ,yes,data/bgee.bif,0x0B0000AB,64198,093D03D672742337790A4F847177130BA843A5BDEB135AFF9F0ABD7260106BDC,icons/dependencies/pvrz/MOS0095.pvrz
icon:CSW1H30,texture-page,MOS0095,PVRZ,yes,data/bgee.bif,0x0B0000AB,64198,093D03D672742337790A4F847177130BA843A5BDEB135AFF9F0ABD7260106BDC,icons/dependencies/pvrz/MOS0095.pvrz
icon:CSW1H31,texture-page,MOS0095,PVRZ,yes,data/bgee.bif,0x0B0000AB,64198,093D03D672742337790A4F847177130BA843A5BDEB135AFF9F0ABD7260106BDC,icons/dependencies/pvrz/MOS0095.pvrz
icon:CSW1H32,texture-page,MOS0095,PVRZ,yes,data/bgee.bif,0x0B0000AB,64198,093D03D672742337790A4F847177130BA843A5BDEB135AFF9F0ABD7260106BDC,icons/dependencies/pvrz/MOS0095.pvrz
icon:CSW1H33,texture-page,MOS0095,PVRZ,yes,data/bgee.bif,0x0B0000AB,64198,093D03D672742337790A4F847177130BA843A5BDEB135AFF9F0ABD7260106BDC,icons/dependencies/pvrz/MOS0095.pvrz
icon:CSW1H34,texture-page,MOS0095,PVRZ,yes,data/bgee.bif,0x0B0000AB,64198,093D03D672742337790A4F847177130BA843A5BDEB135AFF9F0ABD7260106BDC,icons/dependencies/pvrz/MOS0095.pvrz
icon:CSW1H35,texture-page,MOS0095,PVRZ,yes,data/bgee.bif,0x0B0000AB,64198,093D03D672742337790A4F847177130BA843A5BDEB135AFF9F0ABD7260106BDC,icons/dependencies/pvrz/MOS0095.pvrz
icon:CSW1H36,texture-page,MOS0095,PVRZ,yes,data/bgee.bif,0x0B0000AB,64198,093D03D672742337790A4F847177130BA843A5BDEB135AFF9F0ABD7260106BDC,icons/dependencies/pvrz/MOS0095.pvrz
icon:CSW1H37,texture-page,MOS0095,PVRZ,yes,data/bgee.bif,0x0B0000AB,64198,093D03D672742337790A4F847177130BA843A5BDEB135AFF9F0ABD7260106BDC,icons/dependencies/pvrz/MOS0095.pvrz
icon:CSW1H38,texture-page,MOS0095,PVRZ,yes,data/bgee.bif,0x0B0000AB,64198,093D03D672742337790A4F847177130BA843A5BDEB135AFF9F0ABD7260106BDC,icons/dependencies/pvrz/MOS0095.pvrz
icon:CSW1H38,texture-page,MOS0096,PVRZ,yes,data/bgee.bif,0x0B0000AC,36970,760CBB869BB178826873091987CE922FFE0B077BEEA1A1552D7BEEF57277DD2C,icons/dependencies/pvrz/MOS0096.pvrz
icon:CSW1H39,texture-page,MOS0096,PVRZ,yes,data/bgee.bif,0x0B0000AC,36970,760CBB869BB178826873091987CE922FFE0B077BEEA1A1552D7BEEF57277DD2C,icons/dependencies/pvrz/MOS0096.pvrz
icon:CSW1H40,texture-page,MOS0096,PVRZ,yes,data/bgee.bif,0x0B0000AC,36970,760CBB869BB178826873091987CE922FFE0B077BEEA1A1552D7BEEF57277DD2C,icons/dependencies/pvrz/MOS0096.pvrz
