asset_key,resref,frame_index,width,height,center_x,center_y,block_count
icon:IMISC25,IMISC25,0,25,18,0,0,
icon:IMISC26,IMISC26,0,17,22,0,0,
icon:IMISC27,IMISC27,0,27,24,0,0,
icon:IMISC28,IMISC28,0,20,23,0,0,
icon:IMISC29,IMISC29,0,23,20,0,0,
icon:IMISC2A,IMISC2A,0,43,31,21,15,
icon:IMISC2B,IMISC2B,0,28,25,14,12,
icon:IMISC2C,IMISC2C,0,28,25,14,12,
icon:IMISC2D,IMISC2D,0,28,25,14,12,
icon:IMISC2E,IMISC2E,0,28,25,14,12,
icon:IMISC2F,IMISC2F,0,31,25,15,12,
icon:IMISC2G,IMISC2G,0,28,25,14,12,
icon:IMISC2H,IMISC2H,0,37,25,18,12,
icon:IMISC2I,IMISC2I,0,37,25,18,12,
icon:IMISC2J,IMISC2J,0,37,25,18,12,
icon:IMISC2K,IMISC2K,0,37,25,18,12,
icon:IMISC2L,IMISC2L,0,28,25,14,12,
icon:IMISC2M,IMISC2M,0,28,25,14,12,
icon:IMISC2N,IMISC2N,0,28,25,14,12,
icon:IMISC2P,IMISC2P,0,59,64,29,32,
icon:IMISC30,IMISC30,0,25,22,0,0,
icon:IMISC31,IMISC31,0,28,24,0,0,
icon:IMISC32,IMISC32,0,14,22,0,0,
icon:IMISC33,IMISC33,0,22,24,0,0,
icon:IMISC34,IMISC34,0,25,18,0,0,
icon:IMISC35,IMISC35,0,19,23,0,0,
icon:IMISC36,IMISC36,0,22,22,0,0,
icon:IMISC37,IMISC37,0,23,21,0,0,
icon:IMISC38,IMISC38,0,20,23,0,0,
icon:IMISC39,IMISC39,0,23,22,0,0,
icon:IMISC3A,IMISC3A,0,46,47,23,23,
icon:IMISC3C,IMISC3C,0,41,55,20,27,
icon:IMISC3D,IMISC3D,0,52,56,26,28,
icon:IMISC3E,IMISC3E,0,58,56,29,28,
icon:IMISC3F,IMISC3F,0,33,51,16,25,
icon:IMISC3H,IMISC3H,0,60,60,30,30,
icon:IMISC3I,IMISC3I,0,46,56,23,28,
icon:IMISC3J,IMISC3J,0,54,61,27,30,
icon:IMISC3K,IMISC3K,0,56,58,28,29,
icon:IMISC3L,IMISC3L,0,52,47,26,23,
icon:IMISC3M,IMISC3M,0,58,58,29,29,
icon:IMISC3N,IMISC3N,0,62,56,31,28,
icon:IMISC3O,IMISC3O,0,62,56,31,28,
icon:IMISC3P,IMISC3P,0,44,36,22,18,
icon:IMISC40,IMISC40,0,35,26,17,13,
icon:IMISC41,IMISC41,0,33,24,16,12,
icon:IMISC42,IMISC42,0,33,20,16,10,
icon:IMISC43,IMISC43,0,35,26,17,13,
icon:IMISC44,IMISC44,0,25,24,12,12,
icon:IMISC45,IMISC45,0,30,26,15,13,
icon:IMISC47,IMISC47,0,29,51,14,25,
icon:IMISC48,IMISC48,0,34,44,17,22,
icon:IMISC49,IMISC49,0,41,46,20,23,
icon:IMISC4A,IMISC4A,0,48,48,24,24,
icon:IMISC4B,IMISC4B,0,35,34,17,17,
icon:IMISC4C,IMISC4C,0,60,62,30,31,
icon:IMISC4D,IMISC4D,0,44,51,22,25,
icon:IMISC4E,IMISC4E,0,60,51,30,25,
icon:IMISC4G,IMISC4G,0,36,33,18,16,
icon:IMISC4H,IMISC4H,0,36,34,18,17,
icon:IMISC4I,IMISC4I,0,33,35,16,17,
icon:IMISC4J,IMISC4J,0,33,34,16,17,
icon:IMISC4K,IMISC4K,0,33,38,16,19,
icon:IMISC4L,IMISC4L,0,35,32,17,16,
icon:IMISC4M,IMISC4M,0,33,33,16,16,
icon:IMISC4N,IMISC4N,0,33,34,16,17,
icon:IMISC4P,IMISC4P,0,33,34,16,17,
icon:IMISC4Q,IMISC4Q,0,52,42,26,21,
icon:IMISC4R,IMISC4R,0,28,37,14,18,
icon:IMISC4S,IMISC4S,0,30,33,15,16,
icon:IMISC4T,IMISC4T,0,31,36,15,18,
icon:IMISC4U,IMISC4U,0,29,37,14,18,
icon:IMISC4V,IMISC4V,0,30,36,15,18,
icon:IMISC4W,IMISC4W,0,59,59,29,29,
icon:IMISC4X,IMISC4X,0,23,37,11,18,
icon:IMISC4Y,IMISC4Y,0,35,33,17,16,
icon:IMISC4Z,IMISC4Z,0,31,36,15,18,
icon:IMISC50,IMISC50,0,46,43,23,21,
icon:IMISC51,IMISC51,0,55,43,27,21,
icon:IMISC52,IMISC52,0,35,46,17,23,
icon:IMISC53,IMISC53,0,62,34,31,17,
icon:IMISC54,IMISC54,0,35,28,17,14,
icon:IMISC55,IMISC55,0,63,42,31,21,
icon:IMISC56,IMISC56,0,57,48,28,24,
icon:IMISC57,IMISC57,0,48,41,24,20,
icon:IMISC58,IMISC58,0,53,64,26,32,
icon:IMISC59,IMISC59,0,56,49,28,24,
icon:IMISC5A,IMISC5A,0,25,31,12,15,
icon:IMISC5B,IMISC5B,0,30,37,15,18,
icon:IMISC5C,IMISC5C,0,33,39,16,19,
icon:IMISC5D,IMISC5D,0,59,59,29,29,
icon:IMISC5E,IMISC5E,0,27,31,13,15,
icon:IMISC5F,IMISC5F,0,41,45,20,22,
icon:IMISC5H,IMISC5H,0,29,30,14,15,
icon:IMISC5I,IMISC5I,0,30,32,15,16,
icon:IMISC5J,IMISC5J,0,36,37,18,18,
icon:IMISC5K,IMISC5K,0,26,29,13,14,
icon:IMISC5L,IMISC5L,0,65,64,32,32,
icon:IMISC5M,IMISC5M,0,35,36,17,18,
icon:IMISC5N,IMISC5N,0,30,34,15,17,
icon:IMISC5O,IMISC5O,0,39,59,19,29,
icon:IMISC5P,IMISC5P,0,38,35,19,17,
icon:IMISC5Q,IMISC5Q,0,19,33,9,16,
icon:IMISC5R,IMISC5R,0,28,26,14,13,
icon:IMISC5S,IMISC5S,0,59,61,29,30,
icon:IMISC5T,IMISC5T,0,66,61,33,30,
icon:IMISC5U,IMISC5U,0,48,34,24,17,
icon:IMISC5V,IMISC5V,0,32,32,16,16,
icon:IMISC5W,IMISC5W,0,29,32,14,16,
icon:IMISC5X,IMISC5X,0,34,30,17,15,
icon:IMISC5Y,IMISC5Y,0,33,34,16,17,
icon:IMISC5Z,IMISC5Z,0,33,39,16,19,
icon:IMISC60,IMISC60,0,63,54,31,27,
icon:IMISC61,IMISC61,0,19,62,9,31,
icon:IMISC62,IMISC62,0,28,15,14,7,
icon:IMISC63,IMISC63,0,25,23,12,11,
icon:IMISC64,IMISC64,0,45,47,22,23,
icon:IMISC69,IMISC69,0,17,22,0,0,
icon:IMISC6A,IMISC6A,0,36,38,18,19,
icon:IMISC6B,IMISC6B,0,45,43,22,21,
icon:IMISC6C,IMISC6C,0,29,30,14,15,
icon:IMISC6D,IMISC6D,0,24,28,12,14,
icon:IMISC6E,IMISC6E,0,61,60,30,30,
icon:IMISC6F,IMISC6F,0,61,51,30,25,
icon:IMISC6G,IMISC6G,0,54,60,27,30,
icon:IMISC6H,IMISC6H,0,56,47,28,23,
icon:IMISC6I,IMISC6I,0,39,58,19,29,
icon:IMISC6J,IMISC6J,0,58,61,29,30,
icon:IMISC6K,IMISC6K,0,67,63,33,31,
icon:IMISC6L,IMISC6L,0,54,56,27,28,
icon:IMISC6M,IMISC6M,0,67,60,33,30,
icon:IMISC6N,IMISC6N,0,25,18,0,0,
icon:IMISC6O,IMISC6O,0,25,18,0,0,
icon:IMISC6P,IMISC6P,0,24,27,12,13,
icon:IMISC6Q,IMISC6Q,0,56,60,28,30,
icon:IMISC6R,IMISC6R,0,57,56,28,28,
icon:IMISC6S,IMISC6S,0,35,35,17,17,
icon:IMISC6T,IMISC6T,0,65,59,32,29,
icon:IMISC6U,IMISC6U,0,63,62,31,31,
icon:IMISC6V,IMISC6V,0,65,58,32,29,
icon:IMISC6W,IMISC6W,0,67,62,33,31,
icon:IMISC6X,IMISC6X,0,63,55,31,27,
icon:IMISC6Y,IMISC6Y,0,29,36,14,18,
icon:IMISC72,IMISC72,0,59,59,29,29,
icon:IMISC73,IMISC73,0,55,43,27,21,
icon:IMISC74,IMISC74,0,35,58,17,29,
icon:IMISC75,IMISC75,0,35,33,17,16,
icon:IMISC76,IMISC76,0,25,35,12,17,
icon:IMISC79,IMISC79,0,42,31,21,15,
icon:IMISC7C,IMISC7C,0,65,57,32,28,
icon:IMISC7D,IMISC7D,0,17,33,8,16,
icon:IMISC7E,IMISC7E,0,32,31,16,15,
icon:IMISC7F,IMISC7F,0,54,62,27,31,
icon:IMISC7G,IMISC7G,0,38,39,19,19,
icon:IMISC7H,IMISC7H,0,49,48,24,24,
icon:IMISC7K,IMISC7K,0,54,64,27,32,
icon:IMISC7L,IMISC7L,0,41,41,20,20,
icon:IMISC7M,IMISC7M,0,63,58,31,29,
icon:IMISC7O,IMISC7O,0,59,62,29,31,
icon:IMISC7P,IMISC7P,0,33,32,16,16,
icon:IMISC7Q,IMISC7Q,0,36,28,18,14,
icon:IMISC7R,IMISC7R,0,37,35,18,17,
icon:IMISC7S,IMISC7S,0,33,37,16,18,
icon:IMISC7T,IMISC7T,0,49,57,24,28,
icon:IMISC7U,IMISC7U,0,60,48,30,24,
icon:IMISC7V,IMISC7V,0,60,57,30,28,
icon:IMISC7X,IMISC7X,0,23,24,0,0,
icon:IMISC7Y,IMISC7Y,0,60,51,30,25,
icon:IMISC7Z,IMISC7Z,0,27,31,13,15,
icon:IMISC80,IMISC80,0,44,36,22,18,
icon:IMISC83,IMISC83,0,42,34,21,17,
icon:IMISC84,IMISC84,0,31,32,15,16,
icon:IMISC85,IMISC85,0,43,39,21,19,
icon:IMISC86,IMISC86,0,52,47,26,23,
icon:IMISC87,IMISC87,0,19,16,9,8,
icon:IMISC88,IMISC88,0,23,25,11,12,
icon:IMISC8A,IMISC8A,0,34,35,17,17,
icon:IMISC8B,IMISC8B,0,34,34,17,17,
icon:IMISC8C,IMISC8C,0,32,36,16,18,
icon:IMISC8D,IMISC8D,0,36,36,18,18,
icon:IMISC8E,IMISC8E,0,35,36,17,18,
icon:IMISC8F,IMISC8F,0,55,59,27,29,
icon:IMISC8G,IMISC8G,0,48,55,24,27,
icon:IMISC8H,IMISC8H,0,44,53,22,26,
icon:IMISC8I,IMISC8I,0,32,32,16,16,
icon:IMISC8J,IMISC8J,0,41,35,20,17,
icon:IMISC8K,IMISC8K,0,60,62,30,31,
icon:IMISC8L,IMISC8L,0,58,48,29,24,
icon:IMISC8M,IMISC8M,0,29,31,14,15,
icon:IMISC8N,IMISC8N,0,33,37,16,18,
icon:IMISC8O,IMISC8O,0,26,25,13,12,
icon:IMISC8P,IMISC8P,0,33,36,16,18,
icon:IMISC8Q,IMISC8Q,0,55,56,27,28,
icon:IMISC8R,IMISC8R,0,56,58,28,29,
icon:IMISC8S,IMISC8S,0,56,58,28,29,
icon:IMISC8U,IMISC8U,0,39,34,19,17,
icon:IMISC8V,IMISC8V,0,30,31,15,15,
icon:IMISC8Z,IMISC8Z,0,30,33,15,16,
icon:IMISC91,IMISC91,0,55,63,27,31,
icon:IMISC92,IMISC92,0,61,62,30,31,
icon:IMISC93,IMISC93,0,47,35,23,17,
icon:IMISC94,IMISC94,0,39,36,19,18,
icon:IMISC95,IMISC95,0,53,50,26,25,
icon:IMISC96,IMISC96,0,61,49,30,24,
icon:IMISC97,IMISC97,0,44,46,22,23,
icon:IMISC98,IMISC98,0,45,53,22,26,
icon:IMISC9A,IMISC9A,0,54,60,27,30,
icon:IMISC9B,IMISC9B,0,59,59,29,29,
icon:IMISC9C,IMISC9C,0,58,56,29,28,
icon:IMISC9D,IMISC9D,0,66,64,33,32,
icon:IMISC9E,IMISC9E,0,55,61,27,30,
icon:IMISC9F,IMISC9F,0,55,61,27,30,
icon:IMISC9G,IMISC9G,0,29,33,14,16,
icon:IMISC9H,IMISC9H,0,54,60,27,30,
icon:IMISC9I,IMISC9I,0,34,32,17,16,
icon:IMISC9J,IMISC9J,0,32,34,16,17,
icon:IMISC9K,IMISC9K,0,34,34,17,17,
icon:IMISC9L,IMISC9L,0,33,36,16,18,
icon:IMISC9M,IMISC9M,0,59,57,29,28,
icon:IMISC9S,IMISC9S,0,60,54,30,27,
icon:IMISC9T,IMISC9T,0,63,62,31,31,
icon:IMISC9Z,IMISC9Z,0,56,59,28,29,
icon:IMISCA8,IMISCA8,0,56,54,28,27,
icon:IMISCA9,IMISCA9,0,29,33,14,16,
icon:IMISCAA,IMISCAA,0,33,30,16,15,
icon:IMISCAB,IMISCAB,0,43,53,21,26,
icon:IMISCAC,IMISCAC,0,54,53,27,26,
icon:IMISCAD,IMISCAD,0,29,33,14,16,
icon:IMISCAE,IMISCAE,0,29,33,14,16,
icon:IMISCAF,IMISCAF,0,45,60,22,30,
icon:IMISCAG,IMISCAG,0,67,55,33,27,
icon:IMISCAH,IMISCAH,0,37,59,18,29,
icon:IMISCAL,IMISCAL,0,35,31,17,15,
icon:IMISCAN,IMISCAN,0,58,60,29,30,
icon:IMISCAO,IMISCAO,0,66,63,33,31,
icon:IMISCAP,IMISCAP,0,65,65,32,32,
icon:IMISCAQ,IMISCAQ,0,65,65,32,32,
icon:IMISCAR,IMISCAR,0,66,64,33,32,
icon:IMISCAV,IMISCAV,0,66,64,33,32,
icon:IMISCAW,IMISCAW,0,70,64,35,32,
icon:IMISCAY,IMISCAY,0,55,62,27,31,
icon:IMISCB1,IMISCB1,0,27,32,13,16,
icon:IMISCB2,IMISCB2,0,44,61,22,30,
icon:IMISCB3,IMISCB3,0,53,47,26,23,
icon:IMISCB4,IMISCB4,0,54,59,27,29,
icon:IMISCB5,IMISCB5,0,55,56,27,28,
icon:IMISCB6,IMISCB6,0,55,56,27,28,
icon:IMISCB7,IMISCB7,0,55,56,27,28,
icon:IMISCB8,IMISCB8,0,55,56,27,28,
icon:IMISCB9,IMISCB9,0,55,56,27,28,
icon:IMISCBC,IMISCBC,0,58,52,29,26,
icon:IMISCBD,IMISCBD,0,65,59,32,29,
icon:IMISCBE,IMISCBE,0,56,57,28,28,
icon:IMISCBG,IMISCBG,0,37,31,18,15,
icon:IMISCBH,IMISCBH,0,58,59,29,29,
icon:IMISCBI,IMISCBI,0,51,61,25,30,
icon:IMISCBJ,IMISCBJ,0,66,56,33,28,
icon:IMISCBK,IMISCBK,0,61,63,30,31,
icon:IMISCBL,IMISCBL,0,35,37,17,18,
icon:IMISCBM,IMISCBM,0,45,39,22,19,
icon:IMISCBN,IMISCBN,0,37,37,18,18,
icon:IMISCBO,IMISCBO,0,42,41,21,20,
icon:IMISCBP,IMISCBP,0,59,55,29,27,
icon:IMISCBR,IMISCBR,0,54,56,27,28,
icon:IMISCBS,IMISCBS,0,65,60,32,30,
icon:IMISCCB,IMISCCB,0,34,29,-1,-1,
icon:IMISCCB,IMISCCB,1,38,36,19,18,
icon:IMORSWOR,IMORSWOR,0,32,32,16,16,
icon:INPARM01,INPARM01,0,51,61,25,30,
icon:INPARM02,INPARM02,0,52,57,26,28,
icon:INPBOW,INPBOW,0,40,37,20,18,
icon:INPCHAN,INPCHAN,0,52,62,26,31,
icon:INPCLCK,INPCLCK,0,56,63,28,31,
icon:INPMISC1,INPMISC1,0,68,62,34,31,
icon:INPPLAT,INPPLAT,0,52,64,26,32,
icon:INPRING,INPRING,0,35,21,17,10,
icon:INPSHLD,INPSHLD,0,49,61,24,30,
icon:INPSTAF,INPSTAF,0,69,58,34,29,
icon:INSW1H01,INSW1H01,0,59,50,29,25,
icon:INSW1H02,INSW1H02,0,64,50,32,25,
icon:INSW1H03,INSW1H03,0,65,59,32,29,
icon:INSW1H04,INSW1H04,0,65,52,32,26,
icon:INSW1H05,INSW1H05,0,52,47,26,23,
icon:INSW1H06,INSW1H06,0,54,52,27,26,
icon:IOHRHLM1,IOHRHLM1,0,64,64,0,0,
icon:IPHABLAD,IPHABLAD,0,28,30,14,15,
icon:IPLAT01,IPLAT01,0,64,58,32,29,
icon:IPLAT02,IPLAT02,0,50,60,25,30,
icon:IPLAT04,IPLAT04,0,49,63,24,31,
icon:IPLAT05,IPLAT05,0,46,62,23,31,
icon:IPLAT06,IPLAT06,0,51,63,25,31,
icon:IPLAT08,IPLAT08,0,60,58,30,29,
icon:IPLAT09,IPLAT09,0,50,62,25,31,
icon:IPLAT10,IPLAT10,0,50,63,25,31,
icon:IPLAT11,IPLAT11,0,51,62,25,31,
icon:IPLAT12,IPLAT12,0,57,62,28,31,
icon:IPLAT13,IPLAT13,0,53,63,26,31,
icon:IPLAT14,IPLAT14,0,50,61,25,30,
icon:IPLAT15,IPLAT15,0,51,61,25,30,
icon:IPLAT16,IPLAT16,0,53,63,26,31,
icon:IPLAT17,IPLAT17,0,50,62,25,31,
icon:IPLAT18,IPLAT18,0,51,63,25,31,
icon:IPLAT20,IPLAT20,0,32,33,0,0,
icon:IPLAT20,IPLAT20,1,64,64,32,32,
icon:IPLAT21,IPLAT21,0,32,33,0,0,
icon:IPLAT21,IPLAT21,1,64,64,32,32,
icon:IPLAT22,IPLAT22,0,32,33,0,0,
icon:IPLAT22,IPLAT22,1,64,64,32,32,
icon:IPLAT23,IPLAT23,0,22,31,-5,-1,
icon:IPLAT23,IPLAT23,1,45,61,21,29,
icon:IPLOT01B,IPLOT01B,0,28,32,-3,-1,
icon:IPLOT01B,IPLOT01B,1,35,39,18,20,
icon:IPLOT01C,IPLOT01C,0,32,32,-1,1,
icon:IPLOT01C,IPLOT01C,1,35,39,25,25,
icon:IPLOT01D,IPLOT01D,0,31,31,-1,1,
icon:IPLOT01D,IPLOT01D,1,35,39,25,25,
icon:IPLOT01E,IPLOT01E,0,31,31,-1,1,
icon:IPLOT01E,IPLOT01E,1,35,39,25,25,
icon:IPLOT01F,IPLOT01F,0,19,31,9,15,
icon:IPLOT01F,IPLOT01F,1,33,56,14,28,
icon:IPLOT01H,IPLOT01H,0,32,33,0,0,
icon:IPLOT01H,IPLOT01H,1,42,39,25,25,
icon:IPLOT01J,IPLOT01J,0,26,24,-4,-4,
icon:IPLOT01J,IPLOT01J,1,48,41,25,25,
icon:IPLOT01K,IPLOT01K,0,24,25,-5,-3,
icon:IPLOT01K,IPLOT01K,1,48,41,25,25,
icon:IPLOT01L,IPLOT01L,0,30,30,-1,-2,
icon:IPLOT01L,IPLOT01L,1,35,34,25,25,
icon:IPLOT01P,IPLOT01P,0,31,32,-3,-1,
icon:IPLOT01P,IPLOT01P,1,35,38,25,25,
icon:IPLOT02A,IPLOT02A,0,25,32,-4,-1,
icon:IPLOT02A,IPLOT02A,1,43,62,25,25,
icon:IPLOT02B,IPLOT02B,0,25,32,-4,-1,
icon:IPLOT02B,IPLOT02B,1,48,62,25,25,
icon:IPLOT02C,IPLOT02C,0,27,28,-3,-2,
icon:IPLOT02C,IPLOT02C,1,32,35,25,25,
icon:IPLOT02D,IPLOT02D,0,27,28,-3,-2,
icon:IPLOT02D,IPLOT02D,1,32,35,25,25,
icon:IPLOT02E,IPLOT02E,0,27,28,-3,-2,
icon:IPLOT02E,IPLOT02E,1,32,35,25,25,
icon:IPLOT02H,IPLOT02H,0,32,32,0,0,
icon:IPLOT02H,IPLOT02H,1,35,40,25,25,
icon:IPLOT03A,IPLOT03A,0,30,32,-1,-1,
icon:IPLOT03A,IPLOT03A,1,33,38,25,25,
icon:IPLOT03B,IPLOT03B,0,30,32,-1,-1,
icon:IPLOT03B,IPLOT03B,1,34,37,25,25,
icon:IPLOT03C,IPLOT03C,0,29,32,-1,-1,
icon:IPLOT03C,IPLOT03C,1,34,36,25,25,
icon:IPLOT03D,IPLOT03D,0,29,32,-1,0,
icon:IPLOT03D,IPLOT03D,1,32,38,25,25,
icon:IPLOT03E,IPLOT03E,0,28,32,-3,0,
icon:IPLOT03E,IPLOT03E,1,32,37,16,18,
icon:IPLOT04A,IPLOT04A,0,17,32,-7,-2,
icon:IPLOT04A,IPLOT04A,1,23,36,11,18,
icon:IPLOT04B,IPLOT04B,0,18,32,-7,-2,
icon:IPLOT04B,IPLOT04B,1,24,37,25,25,
icon:IPLOT04C,IPLOT04C,0,16,32,-7,-1,
icon:IPLOT04C,IPLOT04C,1,22,36,11,18,
icon:IPLOT04D,IPLOT04D,0,31,32,-1,-2,
icon:IPLOT04D,IPLOT04D,1,56,64,27,31,
icon:IPLOT04F,IPLOT04F,0,32,32,-1,-1,
icon:IPLOT04F,IPLOT04F,1,39,37,19,19,
icon:IPLOT04G,IPLOT04G,0,32,36,-3,0,
icon:IPLOT04G,IPLOT04G,1,54,63,25,25,
icon:IPLOT04H,IPLOT04H,0,17,22,-8,-6,
icon:IPLOT04H,IPLOT04H,1,48,41,25,25,
icon:IPLOT04I,IPLOT04I,0,32,32,-2,0,
icon:IPLOT04I,IPLOT04I,1,53,64,25,25,
icon:IPLOT05A,IPLOT05A,0,31,30,-1,-1,
icon:IPLOT05A,IPLOT05A,1,35,35,18,17,
icon:IPLOT05B,IPLOT05B,0,29,32,-3,-1,
icon:IPLOT05B,IPLOT05B,1,34,38,17,19,
icon:IPLOT05C,IPLOT05C,0,29,32,-3,-1,
icon:IPLOT05C,IPLOT05C,1,35,38,18,19,
icon:IPLYSALA,IPLYSALA,0,28,30,14,15,
icon:IPOTN02,IPOTN02,0,24,32,12,16,
icon:IPOTN03,IPOTN03,0,17,32,8,16,
icon:IPOTN04,IPOTN04,0,16,32,8,16,
icon:IPOTN05,IPOTN05,0,25,32,12,16,
icon:IPOTN06,IPOTN06,0,26,30,13,15,
icon:IPOTN07,IPOTN07,0,24,32,12,16,
icon:IPOTN08,IPOTN08,0,16,32,8,16,
icon:IPOTN09,IPOTN09,0,18,33,9,16,
icon:IPOTN10,IPOTN10,0,17,32,8,16,
icon:IPOTN11,IPOTN11,0,19,34,9,17,
icon:IPOTN12,IPOTN12,0,16,32,8,16,
icon:IPOTN13,IPOTN13,0,23,34,11,17,
icon:IPOTN14,IPOTN14,0,21,33,10,16,
icon:IPOTN15,IPOTN15,0,15,32,7,16,
icon:IPOTN16,IPOTN16,0,14,32,7,16,
icon:IPOTN17,IPOTN17,0,16,32,8,16,
icon:IPOTN18,IPOTN18,0,26,30,13,15,
icon:IPOTN19,IPOTN19,0,15,32,7,16,
icon:IPOTN20,IPOTN20,0,15,32,7,16,
icon:IPOTN21,IPOTN21,0,17,33,8,16,
icon:IPOTN22,IPOTN22,0,14,33,7,16,
icon:IPOTN23,IPOTN23,0,28,32,14,16,
icon:IPOTN24,IPOTN24,0,16,32,8,16,
icon:IPOTN25,IPOTN25,0,16,32,8,16,
icon:IPOTN26,IPOTN26,0,23,32,11,16,
icon:IPOTN27,IPOTN27,0,23,32,11,16,
icon:IPOTN28,IPOTN28,0,14,33,7,16,
icon:IPOTN29,IPOTN29,0,22,33,11,16,
icon:IPOTN30,IPOTN30,0,18,34,9,17,
icon:IPOTN31,IPOTN31,0,26,31,13,15,
icon:IPOTN32,IPOTN32,0,15,34,7,17,
icon:IPOTN33,IPOTN33,0,19,34,9,17,
icon:IPOTN34,IPOTN34,0,19,34,9,17,
icon:IPOTN35,IPOTN35,0,19,34,9,17,
icon:IPOTN36,IPOTN36,0,17,33,8,16,
icon:IPOTN37,IPOTN37,0,22,32,11,16,
icon:IPOTN38,IPOTN38,0,30,33,15,16,
icon:IPOTN39,IPOTN39,0,15,34,7,17,
icon:IPOTN40,IPOTN40,0,27,31,13,15,
icon:IPOTN41,IPOTN41,0,15,33,7,16,
icon:IPOTN42,IPOTN42,0,18,35,9,17,
icon:IPOTN43,IPOTN43,0,15,35,7,17,
icon:IPOTN44,IPOTN44,0,19,33,9,16,
icon:IPOTN45,IPOTN45,0,24,33,12,16,
icon:IPOTN46,IPOTN46,0,17,33,8,16,
icon:IPOTN47,IPOTN47,0,16,33,8,16,
icon:IPOTN49,IPOTN49,0,16,33,8,16,
icon:IPOTN52,IPOTN52,0,24,37,12,18,
icon:IPOTN53,IPOTN53,0,18,35,9,17,
icon:IPOTN54,IPOTN54,0,17,34,8,17,
icon:IPOTN55,IPOTN55,0,20,31,-6,-1,
icon:IPOTN55,IPOTN55,1,37,52,25,25,
icon:IQBULL02,IQBULL02,0,33,56,16,28,
icon:IQUIV01,IQUIV01,0,32,29,16,14,
icon:IQUIV01,IQUIV01,1,42,42,21,22,
icon:IRING01,IRING01,0,50,19,25,9,
icon:IRING02,IRING02,0,29,28,14,14,
icon:IRING03,IRING03,0,31,20,15,10,
icon:IRING04,IRING04,0,29,25,14,12,
icon:IRING05,IRING05,0,28,20,14,10,
icon:IRING06,IRING06,0,29,22,14,11,
icon:IRING07,IRING07,0,29,20,14,10,
icon:IRING08,IRING08,0,31,20,15,10,
icon:IRING09,IRING09,0,28,16,14,8,
icon:IRING10,IRING10,0,29,22,14,11,
icon:IRING11,IRING11,0,29,21,14,10,
icon:IRING12,IRING12,0,29,21,14,10,
icon:IRING13,IRING13,0,29,22,14,11,
icon:IRING14,IRING14,0,30,23,15,11,
icon:IRING15,IRING15,0,30,23,15,11,
icon:IRING16,IRING16,0,29,23,14,11,
icon:IRING17,IRING17,0,29,22,14,11,
icon:IRING18,IRING18,0,29,22,14,11,
icon:IRING19,IRING19,0,28,21,14,10,
icon:IRING20,IRING20,0,32,24,16,12,
icon:IRING21,IRING21,0,28,22,14,11,
icon:IRING22,IRING22,0,31,22,15,11,
icon:IRING23,IRING23,0,29,23,14,11,
icon:IRING26,IRING26,0,30,22,15,11,
icon:IRING27,IRING27,0,28,20,14,10,
icon:IRING28,IRING28,0,28,20,14,10,
icon:IRING29,IRING29,0,28,20,14,10,
icon:IRING31,IRING31,0,28,16,14,8,
icon:IRING33,IRING33,0,31,25,15,12,
icon:IRING34,IRING34,0,30,22,15,11,
icon:IRING35,IRING35,0,28,16,14,8,
icon:IRING36,IRING36,0,31,22,15,11,
icon:IRING37,IRING37,0,29,20,14,10,
icon:IRING38,IRING38,0,29,28,14,14,
icon:IRING39,IRING39,0,28,25,14,12,
icon:IRING41,IRING41,0,29,20,14,10,
icon:IRING43,IRING43,0,32,33,0,0,
icon:IRING43,IRING43,1,64,64,32,32,
icon:IRING44,IRING44,0,32,33,0,0,
icon:IRING44,IRING44,1,64,64,32,32,
icon:IRING45,IRING45,0,32,33,0,0,
icon:IRING45,IRING45,1,64,64,32,32,
icon:IRING46,IRING46,0,20,15,-6,-8,
icon:IRING46,IRING46,1,28,20,14,10,
icon:IRODS01,IRODS01,0,58,61,29,30,
icon:IRODS02,IRODS02,0,62,62,31,31,
icon:IRODS03,IRODS03,0,59,56,29,28,
icon:IRODS04,IRODS04,0,61,61,30,30,
icon:IRODS05,IRODS05,0,54,51,27,25,
icon:IRODS06,IRODS06,0,32,22,1,-6,
icon:IRODS06,IRODS06,1,48,41,25,25,
icon:ISCALEB,ISCALEB,0,57,62,28,31,
icon:ISCALER,ISCALER,0,59,58,29,29,
icon:ISCALES,ISCALES,0,59,59,29,29,
icon:ISCRL02,ISCRL02,0,43,32,21,16,
icon:ISCRL02,ISCRL02,1,31,31,0,0,
icon:ISCRL03,ISCRL03,0,43,32,20,15,
icon:ISCRL03,ISCRL03,1,32,32,0,0,
icon:ISCRL04,ISCRL04,0,39,31,19,15,
icon:ISCRL04,ISCRL04,1,32,32,0,0,
icon:ISCRL05,ISCRL05,0,39,31,19,15,
icon:ISCRL05,ISCRL05,1,32,32,0,0,
icon:ISCRL06,ISCRL06,0,39,31,19,15,
icon:ISCRL06,ISCRL06,1,32,32,0,0,
icon:ISCRL07,ISCRL07,0,39,31,19,15,
icon:ISCRL07,ISCRL07,1,32,32,0,0,
icon:ISCRL08,ISCRL08,0,39,31,19,15,
icon:ISCRL08,ISCRL08,1,32,32,0,0,
icon:ISCRL09,ISCRL09,0,39,31,19,15,
icon:ISCRL09,ISCRL09,1,32,32,0,0,
icon:ISCRL10,ISCRL10,0,39,31,19,15,
icon:ISCRL10,ISCRL10,1,31,31,0,0,
